hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
レイトギャップ,20260202,363,363,1179044,3248.055096418733,-19648,-54.1267217630854,0.3746556473829201,0.2975206611570248,-0.02318945464589059,normal
レイトギャップ,20260203,360,360,1139966,3166.572222222222,47908,133.07777777777778,0.375,0.3111111111111111,1.003870194032635,strong
レイトギャップ,20260204,372,372,1382476,3716.3333333333335,-34250,-92.06989247311827,0.3978494623655914,0.3118279569892473,-0.23135699161627896,normal
レイトギャップ,20260205,365,365,1189682,3259.4027397260274,-130199,-356.7095890410959,0.33424657534246577,0.25753424657534246,-1.6832491974666506,recovery
レイトギャップ,20260206,386,386,2131488,5521.989637305699,1994,5.16580310880829,0.38341968911917096,0.2979274611398964,0.30210699877026903,normal
レイトギャップ,20260207,384,384,1687893,4395.5546875,-72100,-187.76041666666666,0.3932291666666667,0.2942708333333333,-0.7563437114928337,recovery
レイトギャップ,20260208,385,385,1493095,3878.1688311688313,-170106,-441.83376623376626,0.35584415584415585,0.2571428571428571,-2.1502657902086897,recovery
レイトギャップ,20260209,360,360,1080299,3000.8305555555557,-28441,-79.00277777777778,0.39444444444444443,0.325,-0.15966690798498823,normal
レイトギャップ,20260210,367,367,1142014,3111.7547683923704,-35204,-95.92370572207085,0.3678474114441417,0.28065395095367845,-0.2525001590681804,normal
レイトギャップ,20260211,388,388,1780763,4589.595360824742,-77541,-199.8479381443299,0.3556701030927835,0.2809278350515464,-0.8226594549321792,recovery
レイトギャップ,20260212,345,345,984507,2853.6434782608694,17500,50.72463768115942,0.4057971014492754,0.30144927536231886,0.5520563362319378,normal
レイトギャップ,20260213,371,371,1242067,3347.88948787062,-14738,-39.725067385444746,0.3719676549865229,0.2803234501347709,0.05582231121319064,normal
レイトギャップ,20260214,388,388,1805937,4654.476804123711,4464,11.505154639175258,0.43556701030927836,0.33762886597938147,0.3368865696224492,normal
レイトギャップ,20260215,388,388,1737058,4476.953608247422,-63359,-163.2963917525773,0.38144329896907214,0.27835051546391754,-0.6221267835068546,normal
