hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
金時,20251230,144,144,403277,2800.534722222222,10520,73.05555555555556,0.3888888888888889,0.3333333333333333,0.5003403522958987,normal
金時,20251231,131,131,258000,1969.4656488549617,-794,-6.061068702290076,0.3893129770992366,0.35877862595419846,0.019693119292671358,normal
金時,20260101,139,139,346317,2491.4892086330933,-17196,-123.71223021582733,0.34532374100719426,0.2949640287769784,-0.6950581200524502,normal
金時,20260102,147,147,520980,3544.081632653061,30288,206.0408163265306,0.4557823129251701,0.36054421768707484,1.3082489077907098,strong
金時,20260103,144,144,405110,2813.2638888888887,-20019,-139.02083333333334,0.375,0.2847222222222222,-0.7880605427239936,recovery
金時,20260104,147,147,451380,3070.612244897959,-31268,-212.7074829931973,0.32653061224489793,0.272108843537415,-1.235719736989725,recovery
金時,20260105,147,147,497550,3384.6938775510203,15760,107.21088435374149,0.3741496598639456,0.3197278911564626,0.7078399066962566,normal
金時,20260106,131,131,313152,2390.4732824427483,-306,-2.33587786259542,0.3511450381679389,0.31297709923664124,0.04232430061902388,normal
金時,20260107,134,134,313625,2340.4850746268658,-40087,-299.15671641791045,0.35074626865671643,0.291044776119403,-1.7609138441778616,recovery
金時,20260108,139,139,348013,2503.6906474820144,-12673,-91.1726618705036,0.3597122302158273,0.302158273381295,-0.4973745910215929,normal
金時,20260109,133,133,274288,2062.315789473684,35385,266.05263157894734,0.3609022556390977,0.3157894736842105,1.6728311080444649,strong
金時,20260110,147,147,479239,3260.1292517006805,5225,35.54421768707483,0.3945578231292517,0.3333333333333333,0.27245245993620265,normal
金時,20260111,145,145,518911,3578.696551724138,171,1.1793103448275861,0.4206896551724138,0.2896551724137931,0.06367967948196743,normal
金時,20260112,144,144,449919,3124.4375,16326,113.375,0.3888888888888889,0.2916666666666667,0.7452879798045104,normal
金時,20260113,126,126,251809,1998.484126984127,-14291,-113.42063492063492,0.3253968253968254,0.2777777777777778,-0.6325348912339162,normal
