date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-19,2026-01,Monday,3F_A,xgb_ranker_ndcg,recent_60d,1.0,9,0.967679686849241,8600.0,0.5,0.967679686849241,3,0.23382200252716442,4700.0,0.5,0.23382200252716442,0.7338576843220765,1.0,1.0
2026-01-19,2026-01,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,5,0.9980404406843939,16600.0,0.5,0.9980404406843939,2,0.9972805398090014,24500.0,0.5,0.9972805398090014,0.0007599008753924608,1.0,1.0
2026-01-20,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,3,0.9833846084120693,28400.0,0.5,0.9833846084120693,1,0.9106527699188314,24400.0,0.5,0.9106527699188314,0.07273183849323794,1.0,1.0
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.8481023816288581,8500.0,0.5,0.8481023816288581,2,0.5524026866177137,7400.0,0.5,0.5524026866177137,0.29569969501114435,1.0,1.0
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,9,0.9968056271513516,22500.0,0.5,0.9968056271513516,6,0.9932008811592374,28400.0,0.5,0.9932008811592374,0.0036047459921141334,1.0,1.0
2026-01-21,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,3,0.9866753224803276,33300.0,0.5,0.9866753224803276,4,0.9162627228673582,40800.0,0.5,0.9162627228673582,0.07041259961296942,1.0,1.0
2026-01-21,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,9,0.9874709530577943,13200.0,0.5,0.9874709530577943,0,0.8598111838172392,6200.0,0.5,0.8598111838172392,0.1276597692405551,1.0,1.0
2026-01-21,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.9943939603254505,25700.0,0.5,0.9943939603254505,5,0.3439471531234001,9300.0,0.5,0.3439471531234001,0.6504468072020504,1.0,1.0
2026-01-22,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.9448888174066888,21700.0,0.5,0.9448888174066888,6,0.8827009203632321,22100.0,0.5,0.8827009203632321,0.06218789704345673,1.0,1.0
2026-01-22,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.7620548262887421,7800.0,0.5,0.7620548262887421,4,0.3086027882500758,7800.0,0.5,0.3086027882500758,0.4534520380386663,1.0,1.0
