date,machine_number,machine_name,games_normalized,diff_coins_normalized,bb_count,rb_count,hall,payout,ym
20260319,896,チバリヨ2プラス,1144,14445,55,15,レイトギャップ平和島,5.208916083916084,202603
20260320,877,ゴブリンスレイヤーII,1127,3993,0,0,レイトギャップ平和島,2.181011535048802,202603
20260321,828,かぐや様は告らせたい,3399,12611,56,2,レイトギャップ平和島,2.236736294988722,202603
20260321,867,吉宗,1753,10790,19,2,レイトギャップ平和島,3.0517208594789884,202603
20260322,859,新鬼武者3,4341,13158,0,30,レイトギャップ平和島,2.0103662750518314,202603
20260322,930,ToLOVEるダークネス TRANCE ver.8.7,657,2159,8,0,レイトギャップ平和島,2.095383054287164,202603
20260323,984,沖ドキ!GOLD‐30,359,1473,8,3,レイトギャップ平和島,2.367688022284123,202603
20260323,991,沖ドキ!DUO アンコール,538,2901,17,5,レイトギャップ平和島,2.7973977695167287,202603
20260324,1001,沖ドキ!GOLD‐30,414,1577,10,1,レイトギャップ平和島,2.2697262479871174,202603
20260324,1004,沖ドキ!GOLD‐30,115,1457,7,2,レイトギャップ平和島,5.223188405797101,202603
20260324,1009,沖ドキ!GOLD‐30,201,2001,10,3,レイトギャップ平和島,4.318407960199005,202603
20260324,1018,沖ドキ!GOLD‐30,946,4219,22,13,レイトギャップ平和島,2.4866102889358705,202603
20260324,979,沖ドキ!BLACK,378,1899,11,2,レイトギャップ平和島,2.6746031746031744,202603
20260325,985,沖ドキ!GOLD‐30,314,1196,7,2,レイトギャップ平和島,2.26963906581741,202603
20260325,896,チバリヨ2プラス,1456,4645,26,9,レイトギャップ平和島,2.063415750915751,202603
20260326,973,沖ドキ!BLACK,543,2600,14,6,レイトギャップ平和島,2.5960712093308778,202603
20260326,974,沖ドキ!BLACK,416,2215,12,4,レイトギャップ平和島,2.7748397435897436,202603
20260326,993,沖ドキ!DUO アンコール,1889,13906,78,19,レイトギャップ平和島,3.4538556555496736,202603
20260327,1001,沖ドキ!GOLD‐30,267,1125,7,2,レイトギャップ平和島,2.404494382022472,202603
20260327,794,革命機ヴァルヴレイヴ2,430,1723,17,0,レイトギャップ平和島,2.335658914728682,202603
20260327,932,ToLOVEるダークネス TRANCE ver.8.7,4100,12433,56,0,レイトギャップ平和島,2.0108130081300812,202603
20260328,985,沖ドキ!GOLD‐30,461,2155,13,1,レイトギャップ平和島,2.5582067968185105,202603
20260328,1008,沖ドキ!GOLD‐30,865,3361,19,8,レイトギャップ平和島,2.2951830443159924,202603
20260328,789,革命機ヴァルヴレイヴ2,5233,18225,155,6,レイトギャップ平和島,2.1609019682782344,202603
20260328,595,スマスロ北斗の拳,1395,8890,81,1,レイトギャップ平和島,3.1242532855436083,202603
20260328,602,スマスロ北斗の拳,1877,7763,78,4,レイトギャップ平和島,2.378618362635411,202603
20260328,826,からくりサーカス,2704,11557,0,9,レイトギャップ平和島,2.4246794871794872,202603
20260328,895,チバリヨ2プラス,1395,5448,29,9,レイトギャップ平和島,2.3017921146953406,202603
20260328,896,チバリヨ2プラス,1247,6428,27,15,レイトギャップ平和島,2.7182571504945203,202603
20260328,897,チバリヨ2プラス,1566,7256,34,15,レイトギャップ平和島,2.5444870157513835,202603
20260328,335,ネオプラネット,1995,9715,31,2,レイトギャップ平和島,2.6232247284878865,202603
20260329,976,沖ドキ!BLACK,1469,5476,31,11,レイトギャップ平和島,2.242568640798729,202603
20260329,995,沖ドキ!DUO アンコール,2185,8377,56,13,レイトギャップ平和島,2.277955758962624,202603
20260329,330,鉄拳6,988,3429,18,24,レイトギャップ平和島,2.1568825910931175,202603
20260329,869,吉宗,1600,9250,16,3,レイトギャップ平和島,2.9270833333333335,202603
20260330,986,沖ドキ!GOLD‐30,150,1294,7,0,レイトギャップ平和島,3.8755555555555556,202603
20260330,1010,沖ドキ!GOLD‐30,986,3109,19,7,レイトギャップ平和島,2.05104800540906,202603
20260330,1011,沖ドキ!GOLD‐30,540,2671,14,8,レイトギャップ平和島,2.6487654320987652,202603
20260330,1012,沖ドキ!GOLD‐30,933,3453,20,7,レイトギャップ平和島,2.2336548767416935,202603
20260330,994,沖ドキ!DUO アンコール,1861,5769,43,6,レイトギャップ平和島,2.0333154218162277,202603
20260330,896,チバリヨ2プラス,2188,6794,40,11,レイトギャップ平和島,2.0350396099939063,202603
20260331,987,沖ドキ!GOLD‐30,1297,4128,25,8,レイトギャップ平和島,2.0609097918272936,202603
20260331,1009,沖ドキ!GOLD‐30,431,1454,10,1,レイトギャップ平和島,2.1245166279969063,202603
20260331,1010,沖ドキ!GOLD‐30,379,1176,8,0,レイトギャップ平和島,2.034300791556728,202603
20260331,595,スマスロ北斗の拳,1981,11532,103,6,レイトギャップ平和島,2.940434124179707,202603
20260331,330,鉄拳6,929,4751,23,23,レイトギャップ平和島,2.7047003946896306,202603
20260401,997,沖ドキ!GOLD‐30,1305,3956,25,8,レイトギャップ平和島,2.010472541507024,202604
20260401,1006,沖ドキ!GOLD‐30,181,3411,15,3,レイトギャップ平和島,7.281767955801105,202604
20260401,326,鉄拳6,996,3121,2,23,レイトギャップ平和島,2.0445113788487284,202604
20260402,1006,沖ドキ!GOLD‐30,347,2236,13,0,レイトギャップ平和島,3.1479346781940443,202604
20260402,1015,沖ドキ!GOLD‐30,198,1859,9,2,レイトギャップ平和島,4.12962962962963,202604
20260402,967,沖ドキ!BLACK,565,1944,12,3,レイトギャップ平和島,2.1469026548672567,202604
20260402,969,沖ドキ!BLACK,476,1986,11,4,レイトギャップ平和島,2.3907563025210083,202604
20260402,596,スマスロ北斗の拳,446,2094,22,1,レイトギャップ平和島,2.5650224215246635,202604
20260402,603,スマスロ北斗の拳,960,3799,38,1,レイトギャップ平和島,2.319097222222222,202604
20260402,896,チバリヨ2プラス,228,1274,7,1,レイトギャップ平和島,2.8625730994152048,202604
20260403,998,沖ドキ!GOLD‐30,325,1603,7,6,レイトギャップ平和島,2.644102564102564,202604
20260403,853,スマスロ秘宝伝,807,2616,12,3,レイトギャップ平和島,2.080545229244114,202604
20260404,994,沖ドキ!DUO アンコール,1100,4263,28,8,レイトギャップ平和島,2.291818181818182,202604
20260406,985,沖ドキ!GOLD‐30,815,3893,21,8,レイトギャップ平和島,2.5922290388548057,202604
20260406,1008,沖ドキ!GOLD‐30,440,1476,10,2,レイトギャップ平和島,2.118181818181818,202604
20260406,979,沖ドキ!BLACK,295,1020,6,2,レイトギャップ平和島,2.152542372881356,202604
20260406,988,沖ドキ!DUO アンコール,3516,13926,89,27,レイトギャップ平和島,2.320250284414107,202604
20260407,997,沖ドキ!GOLD‐30,1690,7210,40,15,レイトギャップ平和島,2.4220907297830374,202604
20260407,1017,沖ドキ!GOLD‐30,1543,5832,32,14,レイトギャップ平和島,2.2598833441348023,202604
20260407,970,沖ドキ!BLACK,208,1869,10,0,レイトギャップ平和島,3.9951923076923075,202604
20260407,977,沖ドキ!BLACK,590,2895,15,6,レイトギャップ平和島,2.635593220338983,202604
20260407,598,スマスロ北斗の拳,358,3359,28,3,レイトギャップ平和島,4.12756052141527,202604
20260407,993,沖ドキ!DUO アンコール,1134,5715,34,12,レイトギャップ平和島,2.67989417989418,202604
20260407,994,沖ドキ!DUO アンコール,926,4855,29,8,レイトギャップ平和島,2.747660187185025,202604
20260407,895,チバリヨ2プラス,1629,5879,30,17,レイトギャップ平和島,2.202987517904645,202604
20260407,335,ネオプラネット,1094,4564,15,3,レイトギャップ平和島,2.3906154783668496,202604
20260408,956,ガールズ&パンツァー 最終章,376,1634,12,3,レイトギャップ平和島,2.448581560283688,202604
20260409,997,沖ドキ!GOLD‐30,648,3142,18,3,レイトギャップ平和島,2.616255144032922,202604
20260409,999,沖ドキ!GOLD‐30,207,2698,15,0,レイトギャップ平和島,5.344605475040257,202604
20260409,1008,沖ドキ!GOLD‐30,1264,3796,24,9,レイトギャップ平和島,2.0010548523206753,202604
20260409,326,鉄拳6,418,2651,9,12,レイトギャップ平和島,3.1140350877192984,202604
20260409,328,鉄拳6,540,2412,11,11,レイトギャップ平和島,2.488888888888889,202604
20260409,898,チバリヨ2プラス,1132,6788,29,11,レイトギャップ平和島,2.998822143698469,202604
20260409,946,バーニングエクスプレス,737,2323,4,1,レイトギャップ平和島,2.050655811849842,202604
20260410,987,沖ドキ!GOLD‐30,983,3675,22,7,レイトギャップ平和島,2.2461851475076298,202604
20260410,997,沖ドキ!GOLD‐30,459,1532,9,4,レイトギャップ平和島,2.112563543936093,202604
20260410,999,沖ドキ!GOLD‐30,216,1323,6,4,レイトギャップ平和島,3.0416666666666665,202604
20260410,1010,沖ドキ!GOLD‐30,256,1635,6,7,レイトギャップ平和島,3.12890625,202604
20260410,793,革命機ヴァルヴレイヴ2,915,3592,36,0,レイトギャップ平和島,2.30856102003643,202604
20260410,799,革命機ヴァルヴレイヴ2,1637,5232,48,2,レイトギャップ平和島,2.0653634697617593,202604
20260410,992,沖ドキ!DUO アンコール,1091,10907,58,11,レイトギャップ平和島,4.33241674304919,202604
20260410,327,鉄拳6,1546,5747,23,36,レイトギャップ平和島,2.2391116860715825,202604
20260411,970,沖ドキ!BLACK,802,2614,14,11,レイトギャップ平和島,2.086450540315877,202604
20260411,330,鉄拳6,1967,9415,23,60,レイトギャップ平和島,2.5954922894424675,202604
20260411,895,チバリヨ2プラス,1531,8969,42,12,レイトギャップ平和島,2.952754191160462,202604
20260412,1010,沖ドキ!GOLD‐30,1201,3703,24,6,レイトギャップ平和島,2.0277546489036915,202604
20260412,967,沖ドキ!BLACK,893,3144,17,9,レイトギャップ平和島,2.173572228443449,202604
20260412,973,沖ドキ!BLACK,711,2757,17,4,レイトギャップ平和島,2.292545710267229,202604
20260412,974,沖ドキ!BLACK,1074,3585,19,13,レイトギャップ平和島,2.112662942271881,202604
20260412,978,沖ドキ!BLACK,820,2682,16,6,レイトギャップ平和島,2.0902439024390245,202604
20260412,894,革命機ヴァルヴレイヴ,652,3006,15,0,レイトギャップ平和島,2.53680981595092,202604
20260412,943,シャーマンキング,3399,11277,9,0,レイトギャップ平和島,2.1059135039717565,202604
20260413,974,沖ドキ!BLACK,1051,3260,18,12,レイトギャップ平和島,2.0339359340310814,202604
20260413,979,沖ドキ!BLACK,347,1622,6,9,レイトギャップ平和島,2.558117195004803,202604
20260413,982,沖ドキ!BLACK,635,2718,15,4,レイトギャップ平和島,2.426771653543307,202604
20260414,998,沖ドキ!GOLD‐30,603,1906,11,6,レイトギャップ平和島,2.0536207849640684,202604
20260414,1006,沖ドキ!GOLD‐30,278,1653,6,7,レイトギャップ平和島,2.9820143884892087,202604
20260414,1018,沖ドキ!GOLD‐30,353,1205,6,4,レイトギャップ平和島,2.137865911237016,202604
20260414,970,沖ドキ!BLACK,229,1897,8,7,レイトギャップ平和島,3.7612809315866085,202604
20260414,982,沖ドキ!BLACK,232,1092,6,2,レイトギャップ平和島,2.5689655172413794,202604
20260414,595,スマスロ北斗の拳,2092,7825,77,4,レイトギャップ平和島,2.246813256851498,202604
20260414,600,スマスロ北斗の拳,436,3093,27,2,レイトギャップ平和島,3.364678899082569,202604
20260414,995,沖ドキ!DUO アンコール,2388,8688,60,13,レイトギャップ平和島,2.2127303182579565,202604
20260414,330,鉄拳6,839,2556,3,19,レイトギャップ平和島,2.0154946364719906,202604
20260415,1005,沖ドキ!GOLD‐30,229,1270,6,3,レイトギャップ平和島,2.848617176128093,202604
20260415,1013,沖ドキ!GOLD‐30,340,1225,7,3,レイトギャップ平和島,2.200980392156863,202604
20260415,968,沖ドキ!BLACK,292,1652,10,0,レイトギャップ平和島,2.8858447488584473,202604
20260415,980,沖ドキ!BLACK,182,1544,7,3,レイトギャップ平和島,3.827838827838828,202604
20260415,995,沖ドキ!DUO アンコール,1327,10534,58,16,レイトギャップ平和島,3.6460688269279076,202604
20260415,336,不二子BT,423,1388,13,0,レイトギャップ平和島,2.093774625689519,202604
20260415,946,バーニングエクスプレス,1152,7684,6,3,レイトギャップ平和島,3.2233796296296298,202604
20260416,986,沖ドキ!GOLD‐30,572,3082,16,7,レイトギャップ平和島,2.796037296037296,202604
20260416,969,沖ドキ!BLACK,844,3048,17,7,レイトギャップ平和島,2.203791469194313,202604
20260416,971,沖ドキ!BLACK,452,1560,9,5,レイトギャップ平和島,2.150442477876106,202604
20260416,973,沖ドキ!BLACK,798,2816,15,9,レイトギャップ平和島,2.1762740183792815,202604
20260416,898,チバリヨ2プラス,3296,9998,55,25,レイトギャップ平和島,2.011124595469256,202604
20260416,893,革命機ヴァルヴレイヴ,1042,4668,40,0,レイトギャップ平和島,2.4932821497120923,202604
20260417,1013,沖ドキ!GOLD‐30,384,3002,15,4,レイトギャップ平和島,3.6059027777777777,202604
20260417,331,鉄拳6,1642,7805,6,57,レイトギャップ平和島,2.5844498578968738,202604
20260417,898,チバリヨ2プラス,1397,7878,36,12,レイトギャップ平和島,2.8797423049391555,202604
20260418,1009,沖ドキ!GOLD‐30,522,2313,13,4,レイトギャップ平和島,2.4770114942528734,202604
20260418,972,沖ドキ!BLACK,1414,5750,29,21,レイトギャップ平和島,2.3554926921263557,202604
20260418,896,チバリヨ2プラス,2668,10360,49,23,レイトギャップ平和島,2.294352823588206,202604
20260418,335,ネオプラネット,794,2567,9,5,レイトギャップ平和島,2.077665827036104,202604
20260419,328,鉄拳6,2179,10512,15,63,レイトギャップ平和島,2.6080770995869664,202604
20260420,999,沖ドキ!GOLD‐30,1130,3909,24,6,レイトギャップ平和島,2.1530973451327435,202604
20260420,831,革命機ヴァルヴレイヴ2,2316,10349,83,0,レイトギャップ平和島,2.4894933793897525,202604
20260420,601,スマスロ北斗の拳,1644,8778,80,1,レイトギャップ平和島,2.7798053527980535,202604
20260420,603,スマスロ北斗の拳,666,2101,24,3,レイトギャップ平和島,2.0515515515515514,202604
20260420,946,バーニングエクスプレス,442,1509,3,0,レイトギャップ平和島,2.1380090497737556,202604
20260421,998,沖ドキ!GOLD‐30,519,2537,13,7,レイトギャップ平和島,2.6294155427103405,202604
20260421,987,沖ドキ!DUO アンコール,2403,11859,73,17,レイトギャップ平和島,2.6450270495214316,202604
20260421,600,スマスロ北斗の拳,562,1898,23,1,レイトギャップ平和島,2.125741399762752,202604
20260421,876,かぐや様は告らせたい,1160,3931,16,1,レイトギャップ平和島,2.129597701149425,202604
20260422,952,ToLOVEるダークネス TRANCE ver.8.7,885,3533,13,0,レイトギャップ平和島,2.330696798493409,202604
20260423,1007,沖ドキ!GOLD‐30,278,3165,14,6,レイトギャップ平和島,4.794964028776978,202604
20260423,1011,沖ドキ!GOLD‐30,243,1452,7,5,レイトギャップ平和島,2.9917695473251027,202604
20260423,971,沖ドキ!BLACK,506,1854,10,6,レイトギャップ平和島,2.2213438735177866,202604
20260423,977,沖ドキ!BLACK,346,4122,18,9,レイトギャップ平和島,4.971098265895954,202604
20260423,983,沖ドキ!DUO アンコール,2480,10476,66,21,レイトギャップ平和島,2.4080645161290324,202604
20260423,332,鉄拳6,741,4323,9,20,レイトギャップ平和島,2.9446693657219973,202604
20260424,1016,沖ドキ!GOLD‐30,528,1623,10,2,レイトギャップ平和島,2.024621212121212,202604
20260424,991,沖ドキ!DUO アンコール,2706,11215,69,26,レイトギャップ平和島,2.38149790588815,202604
20260424,996,沖ドキ!DUO アンコール,2486,9870,63,21,レイトギャップ平和島,2.323411102172164,202604
20260424,601,スマスロ北斗の拳,1773,8104,84,2,レイトギャップ平和島,2.5235946606504984,202604
20260425,1014,沖ドキ!GOLD‐30,1512,4949,29,14,レイトギャップ平和島,2.0910493827160495,202604
20260425,970,沖ドキ!BLACK,676,2228,14,4,レイトギャップ平和島,2.09861932938856,202604
20260425,990,沖ドキ!DUO アンコール,2546,8218,58,16,レイトギャップ平和島,2.075936108929039,202604
20260425,332,鉄拳6,1518,7581,20,48,レイトギャップ平和島,2.6646903820816865,202604
20260425,897,チバリヨ2プラス,1891,5944,33,9,レイトギャップ平和島,2.0477701392561256,202604
20260426,830,革命機ヴァルヴレイヴ2,4477,18059,120,1,レイトギャップ平和島,2.3445759809396174,202604
20260427,1002,沖ドキ!GOLD‐30,339,1019,7,0,レイトギャップ平和島,2.0019665683382497,202604
20260427,1006,沖ドキ!GOLD‐30,602,5492,28,6,レイトギャップ平和島,4.040974529346622,202604
20260427,1013,沖ドキ!GOLD‐30,238,2051,9,5,レイトギャップ平和島,3.872549019607843,202604
20260427,977,沖ドキ!BLACK,308,2244,10,7,レイトギャップ平和島,3.4285714285714284,202604
20260427,980,沖ドキ!BLACK,829,4769,26,7,レイトギャップ平和島,2.9175713711298754,202604
20260427,984,沖ドキ!DUO アンコール,1787,7971,51,12,レイトギャップ平和島,2.4868494683827644,202604
20260427,871,かぐや様は告らせたい,287,1544,7,1,レイトギャップ平和島,2.7932636469221834,202604
20260427,328,鉄拳6,1012,3688,13,21,レイトギャップ平和島,2.214756258234519,202604
20260427,942,ToLOVEるダークネス TRANCE ver.8.7,378,1628,7,0,レイトギャップ平和島,2.435626102292769,202604
20260428,1002,沖ドキ!GOLD‐30,555,3328,19,2,レイトギャップ平和島,2.998798798798799,202604
20260428,994,沖ドキ!DUO アンコール,1261,5879,36,9,レイトギャップ平和島,2.5540576262225745,202604
20260429,978,沖ドキ!BLACK,669,2955,17,6,レイトギャップ平和島,2.4723467862481314,202604
20260430,970,沖ドキ!BLACK,769,3258,19,5,レイトギャップ平和島,2.4122236671001303,202604
20260430,974,沖ドキ!BLACK,321,1055,5,5,レイトギャップ平和島,2.0955347871235723,202604
20260430,975,沖ドキ!BLACK,2050,7623,44,17,レイトギャップ平和島,2.2395121951219514,202604
20260430,982,沖ドキ!BLACK,815,3644,20,7,レイトギャップ平和島,2.49038854805726,202604
20260430,990,沖ドキ!DUO アンコール,1814,5943,41,11,レイトギャップ平和島,2.0920617420066154,202604
20260430,829,革命機ヴァルヴレイヴ2,1533,4841,45,1,レイトギャップ平和島,2.0526201348119155,202604
20260430,839,革命機ヴァルヴレイヴ2,1585,11397,93,0,レイトギャップ平和島,3.396845425867508,202604
20260430,327,鉄拳6,1211,5053,3,37,レイトギャップ平和島,2.390861546930911,202604
20260430,328,鉄拳6,1793,6890,9,40,レイトギャップ平和島,2.2809072318274772,202604
20260501,969,沖ドキ!BLACK,458,1686,9,6,レイトギャップ平和島,2.2270742358078603,202605
20260501,327,鉄拳6,1844,6761,20,43,レイトギャップ平和島,2.222161966738973,202605
20260501,328,鉄拳6,709,4000,8,23,レイトギャップ平和島,2.8805829807240246,202605
20260502,977,沖ドキ!BLACK,570,2431,14,4,レイトギャップ平和島,2.4216374269005847,202605
20260502,985,沖ドキ!DUO アンコール,707,6224,34,7,レイトギャップ平和島,3.9344648750589344,202605
20260502,991,沖ドキ!DUO アンコール,553,2247,14,5,レイトギャップ平和島,2.3544303797468356,202605
20260502,601,スマスロ北斗の拳,2755,12068,117,7,レイトギャップ平和島,2.4601330913490624,202605
20260502,897,チバリヨ2プラス,2043,11831,50,25,レイトギャップ平和島,2.930331212269538,202605
20260503,1011,沖ドキ!GOLD‐30,811,2966,17,5,レイトギャップ平和島,2.2190711056309085,202605
20260503,1017,沖ドキ!GOLD‐30,447,4791,21,8,レイトギャップ平和島,4.572706935123042,202605
20260503,969,沖ドキ!BLACK,669,3284,15,14,レイトギャップ平和島,2.6362730443447933,202605
20260503,976,沖ドキ!BLACK,519,2904,15,5,レイトギャップ平和島,2.8651252408477843,202605
20260503,830,革命機ヴァルヴレイヴ2,2236,10541,67,1,レイトギャップ平和島,2.571407274895647,202605
20260503,895,チバリヨ2プラス,1609,13206,58,19,レイトギャップ平和島,3.7358607830950903,202605
20260504,1009,沖ドキ!GOLD‐30,1521,4638,28,10,レイトギャップ平和島,2.0164365548980934,202605
20260506,998,沖ドキ!GOLD‐30,2303,7925,46,20,レイトギャップ平和島,2.147054566507454,202605
20260506,325,鉄拳6,2435,11908,21,63,レイトギャップ平和島,2.6301163586584533,202605
20260507,895,チバリヨ2プラス,1542,16354,66,22,レイトギャップ平和島,4.535235624729788,202605
20260508,1011,沖ドキ!GOLD‐30,286,4043,19,7,レイトギャップ平和島,5.712121212121212,202605
20260508,970,沖ドキ!BLACK,210,1708,7,6,レイトギャップ平和島,3.7111111111111112,202605
20260508,976,沖ドキ!BLACK,453,1627,8,7,レイトギャップ平和島,2.197203826342899,202605
20260508,990,沖ドキ!DUO アンコール,1994,9772,60,16,レイトギャップ平和島,2.6335673687729857,202605
20260508,332,鉄拳6,495,2261,12,12,レイトギャップ平和島,2.5225589225589227,202605
20260508,889,新鬼武者3,3743,11461,0,15,レイトギャップ平和島,2.0206607890284087,202605
20260509,1006,沖ドキ!GOLD‐30,1012,4143,25,6,レイトギャップ平和島,2.3646245059288535,202605
20260509,330,鉄拳6,1727,6234,11,34,レイトギャップ平和島,2.203242617255356,202605
20260510,976,沖ドキ!BLACK,736,2323,14,7,レイトギャップ平和島,2.0520833333333335,202605
20260510,983,沖ドキ!DUO アンコール,2603,11533,74,17,レイトギャップ平和島,2.4768856447688563,202605
20260510,597,スマスロ北斗の拳,633,1913,20,2,レイトギャップ平和島,2.0073723012111637,202605
20260510,964,主役は銭形5,1578,5689,0,2,レイトギャップ平和島,2.201732150401352,202605
20260510,956,ガールズ&パンツァー 最終章,1348,4843,38,11,レイトギャップ平和島,2.1975766567754698,202605
20260511,1010,沖ドキ!GOLD‐30,348,2053,12,2,レイトギャップ平和島,2.9664750957854404,202605
20260511,330,鉄拳6,297,2715,8,11,レイトギャップ平和島,4.047138047138047,202605
20260511,880,スマスロ北斗の拳,955,3065,37,3,レイトギャップ平和島,2.0698080279232114,202605
20260511,895,チバリヨ2プラス,823,7313,30,5,レイトギャップ平和島,3.961927906034832,202605
20260512,980,沖ドキ!BLACK,357,1578,9,2,レイトギャップ平和島,2.473389355742297,202605
20260512,993,沖ドキ!DUO アンコール,1852,12353,72,13,レイトギャップ平和島,3.2233621310295177,202605
20260512,995,沖ドキ!DUO アンコール,1049,6151,37,8,レイトギャップ平和島,2.9545598983158565,202605
20260512,829,革命機ヴァルヴレイヴ2,444,2761,24,0,レイトギャップ平和島,3.0728228228228227,202605
20260513,976,沖ドキ!BLACK,367,1930,9,6,レイトギャップ平和島,2.7529518619436875,202605
20260513,978,沖ドキ!BLACK,566,1807,11,6,レイトギャップ平和島,2.064193168433451,202605
20260513,995,沖ドキ!DUO アンコール,1065,6814,37,14,レイトギャップ平和島,3.1327073552425664,202605
20260513,830,革命機ヴァルヴレイヴ2,667,2532,21,1,レイトギャップ平和島,2.265367316341829,202605
20260513,902,吉宗,1327,5322,10,3,レイトギャップ平和島,2.336850037678975,202605
20260514,1013,沖ドキ!GOLD‐30,247,2843,15,1,レイトギャップ平和島,4.8367071524966265,202605
20260514,976,沖ドキ!BLACK,235,1178,6,3,レイトギャップ平和島,2.670921985815603,202605
20260515,998,沖ドキ!GOLD‐30,560,2249,12,7,レイトギャップ平和島,2.338690476190476,202605
20260515,1002,沖ドキ!GOLD‐30,553,3037,15,9,レイトギャップ平和島,2.830620855937312,202605
20260515,978,沖ドキ!BLACK,419,2660,14,4,レイトギャップ平和島,3.1161495624502784,202605
20260517,1017,沖ドキ!GOLD‐30,460,2460,14,3,レイトギャップ平和島,2.782608695652174,202605
20260517,1018,沖ドキ!GOLD‐30,2023,6186,41,7,レイトギャップ平和島,2.019278299555116,202605
20260517,970,沖ドキ!BLACK,1077,7936,36,23,レイトギャップ平和島,3.4562055091303003,202605
20260517,867,からくりサーカス,5642,18754,0,14,レイトギャップ平和島,2.107999527354366,202605
20260518,1006,沖ドキ!GOLD‐30,715,3295,21,0,レイトギャップ平和島,2.536130536130536,202605
20260518,1015,沖ドキ!GOLD‐30,258,1834,10,1,レイトギャップ平和島,3.3695090439276485,202605
20260518,598,バイオハザード RE:3,2656,9515,0,47,レイトギャップ平和島,2.1941516064257027,202605
20260519,1013,沖ドキ!GOLD‐30,646,2168,13,4,レイトギャップ平和島,2.1186790505675956,202605
20260519,1015,沖ドキ!GOLD‐30,718,3106,20,2,レイトギャップ平和島,2.4419684308263694,202605
20260519,969,沖ドキ!BLACK,1389,6840,34,20,レイトギャップ平和島,2.6414686825053995,202605
20260519,972,沖ドキ!BLACK,477,1453,9,3,レイトギャップ平和島,2.0153738644304684,202605
20260519,835,革命機ヴァルヴレイヴ2,3813,16555,113,3,レイトギャップ平和島,2.4472418917737566,202605
20260520,999,沖ドキ!GOLD‐30,268,2732,12,6,レイトギャップ平和島,4.398009950248756,202605
20260520,977,沖ドキ!BLACK,378,2405,13,3,レイトギャップ平和島,3.120811287477954,202605
20260520,839,革命機ヴァルヴレイヴ2,1586,5976,48,1,レイトギャップ平和島,2.2559899117276165,202605
20260521,1001,沖ドキ!GOLD‐30,1022,4319,25,8,レイトギャップ平和島,2.4086757990867578,202605
20260521,973,沖ドキ!BLACK,348,2445,12,5,レイトギャップ平和島,3.3419540229885056,202605
20260521,898,チバリヨ2プラス,543,3417,18,3,レイトギャップ平和島,3.0976058931860035,202605
20260521,901,吉宗,886,6002,10,2,レイトギャップ平和島,3.258088788562829,202605
20260522,1017,沖ドキ!GOLD‐30,842,4436,25,4,レイトギャップ平和島,2.7561361836896277,202605
20260522,969,沖ドキ!BLACK,1039,3835,25,2,レイトギャップ平和島,2.2303496952197626,202605
20260522,975,沖ドキ!BLACK,338,1338,8,2,レイトギャップ平和島,2.3195266272189348,202605
20260522,976,沖ドキ!BLACK,237,1433,7,3,レイトギャップ平和島,3.0154711673699017,202605
20260522,880,スマスロ北斗の拳,521,2005,22,1,レイトギャップ平和島,2.2827895073576454,202605
20260523,972,沖ドキ!BLACK,234,1571,9,0,レイトギャップ平和島,3.237891737891738,202605
20260523,993,沖ドキ!DUO アンコール,1854,8369,52,15,レイトギャップ平和島,2.5046745774901114,202605
20260523,328,鉄拳6,1237,10251,17,55,レイトギャップ平和島,3.7623282134195635,202605
20260524,981,沖ドキ!BLACK,612,3147,16,8,レイトギャップ平和島,2.7140522875816995,202605
20260524,332,鉄拳6,1140,7331,11,38,レイトギャップ平和島,3.143567251461988,202605
20260524,881,スマスロ北斗の拳,736,4287,38,1,レイトギャップ平和島,2.941576086956522,202605
20260525,997,沖ドキ!GOLD‐30,1705,6526,38,13,レイトギャップ平和島,2.2758553274682307,202605
20260525,999,沖ドキ!GOLD‐30,636,2162,12,7,レイトギャップ平和島,2.1331236897274635,202605
20260525,1008,沖ドキ!GOLD‐30,352,1823,9,5,レイトギャップ平和島,2.726325757575758,202605
20260525,1010,沖ドキ!GOLD‐30,477,1573,9,5,レイトギャップ平和島,2.0992313067784765,202605
20260525,1013,沖ドキ!GOLD‐30,385,1927,11,2,レイトギャップ平和島,2.6683982683982683,202605
20260525,958,革命機ヴァルヴレイヴ2,239,1154,11,0,レイトギャップ平和島,2.609483960948396,202605
20260526,1014,沖ドキ!GOLD‐30,543,1845,9,8,レイトギャップ平和島,2.132596685082873,202605
20260526,898,チバリヨ2プラス,2096,9938,46,22,レイトギャップ平和島,2.580470737913486,202605
20260528,999,沖ドキ!GOLD‐30,828,2896,17,5,レイトギャップ平和島,2.1658615136876005,202605
20260528,981,沖ドキ!BLACK,401,2482,13,4,レイトギャップ平和島,3.0631753948462177,202605
20260528,598,バイオハザード RE:3,1553,4805,0,36,レイトギャップ平和島,2.0313371968233525,202605
20260528,859,真打 吉宗,2613,9488,0,3,レイトギャップ平和島,2.2103584640898073,202605
20260529,1002,沖ドキ!GOLD‐30,618,2098,13,4,レイトギャップ平和島,2.1316073354908305,202605
20260529,968,沖ドキ!BLACK,332,1415,7,5,レイトギャップ平和島,2.4206827309236947,202605
20260529,983,沖ドキ!DUO アンコール,2017,7453,49,16,レイトギャップ平和島,2.231697240125599,202605
20260529,986,沖ドキ!DUO アンコール,1558,10790,60,17,レイトギャップ平和島,3.3085151904150623,202605
