date,section,avg_diff,total_diff,n_machines,total_games
20250201,658-674,-158.7058823529412,-2698,17,107241
20250201,675-691,486.52941176470586,8271,17,89458
20250201,692-700,636.6666666666666,5730,9,34820
20250201,701-711,-279.09090909090907,-3070,11,37455
20250201,712-722,261.45454545454544,2876,11,60490
20250201,723-733,324.3636363636364,3568,11,52707
20250201,734-744,-7.909090909090909,-87,11,52247
20250201,745-755,459.72727272727275,5057,11,58282
20250201,805-815,-5.2727272727272725,-58,11,51030
20250202,501-522,-1579.8636363636363,-34757,22,82050
20250202,523-539,-1322.6470588235295,-22485,17,52410
20250202,540-556,-314.2352941176471,-5342,17,83715
20250202,557-573,1101.6470588235295,18728,17,67120
20250202,574-590,-624.4705882352941,-10616,17,66656
20250202,591-607,-353.70588235294116,-6013,17,65007
20250202,608-623,-1593.625,-25498,16,61623
20250202,624-640,-1045.4705882352941,-17773,17,58578
20250202,641-657,372.70588235294116,6336,17,121816
20250202,658-674,-71.29411764705883,-1212,17,114912
20250202,675-691,918.1176470588235,15608,17,111124
20250202,692-700,-42.333333333333336,-381,9,23086
20250202,701-711,595.7272727272727,6553,11,33135
20250202,712-722,26.727272727272727,294,11,74956
20250202,723-733,2736.909090909091,30106,11,82435
20250202,734-744,80.27272727272727,883,11,68321
20250202,745-755,11.181818181818182,123,11,48532
20250202,805-815,391.0,4301,11,60696
20250203,501-522,233.9090909090909,5146,22,72489
20250203,523-539,959.1764705882352,16306,17,60035
20250203,540-556,-72.88235294117646,-1239,17,20127
20250203,557-573,481.47058823529414,8185,17,17407
20250203,574-590,587.5882352941177,9989,17,46802
20250203,591-607,508.5882352941176,8646,17,33666
20250203,608-623,-357.3125,-5717,16,26278
20250203,624-640,-320.5882352941176,-5450,17,53492
20250203,641-657,-527.8235294117648,-8973,17,84739
20250203,658-674,626.0588235294117,10643,17,103686
20250203,675-691,191.88235294117646,3262,17,64934
20250203,692-700,-265.6666666666667,-2391,9,13008
20250203,701-711,350.0,3850,11,15368
20250203,712-722,557.1818181818181,6129,11,40781
20250203,723-733,41.45454545454545,456,11,36565
20250203,734-744,235.0,2585,11,41580
20250203,745-755,-76.54545454545455,-842,11,36077
20250203,805-815,104.9090909090909,1154,11,42966
20250204,501-522,483.45454545454544,10636,22,86135
20250204,523-539,189.0,3213,17,84875
20250204,540-556,-374.3529411764706,-6364,17,60737
20250204,557-573,-77.29411764705883,-1314,17,62971
20250204,574-590,-399.47058823529414,-6791,17,69243
20250204,591-607,10.882352941176471,185,17,68848
20250204,608-623,-666.3125,-10661,16,46939
20250204,624-640,1570.764705882353,26703,17,67884
20250204,641-657,220.58823529411765,3750,17,131169
20250204,658-674,217.2941176470588,3694,17,125153
20250204,675-691,846.8235294117648,14396,17,107731
20250204,692-700,-868.6666666666666,-7818,9,28485
20250204,701-711,1208.5454545454545,13294,11,17847
20250204,712-722,280.6363636363636,3087,11,72553
20250204,723-733,16.727272727272727,184,11,73068
20250204,734-744,31.818181818181817,350,11,72013
20250204,745-755,48.18181818181818,530,11,45224
20250204,805-815,425.90909090909093,4685,11,65360
20250205,501-522,-1431.0,-31482,22,60419
20250205,523-539,-1404.3529411764705,-23874,17,60404
20250205,540-556,-137.76470588235293,-2342,17,20399
20250205,557-573,-169.41176470588235,-2880,17,17215
20250205,574-590,-143.1764705882353,-2434,17,35654
20250205,591-607,-251.05882352941177,-4268,17,25797
20250205,608-623,340.5625,5449,16,25054
20250205,624-640,554.3529411764706,9424,17,30661
20250205,641-657,-0.058823529411764705,-1,17,79407
20250205,658-674,113.05882352941177,1922,17,76172
20250205,675-691,-353.0,-6001,17,47828
20250205,692-700,-336.8888888888889,-3032,9,14804
20250205,701-711,-1057.0,-11627,11,14270
20250205,712-722,-284.8181818181818,-3133,11,29354
20250205,723-733,352.27272727272725,3875,11,41575
20250205,734-744,-140.8181818181818,-1549,11,37742
20250205,745-755,-296.27272727272725,-3259,11,30717
20250205,805-815,475.1818181818182,5227,11,43845
20250206,501-522,-162.9090909090909,-3584,22,43579
20250206,523-539,-1872.5882352941176,-31834,17,58485
20250206,540-556,-272.70588235294116,-4636,17,13370
20250206,557-573,519.5294117647059,8832,17,15079
20250206,574-590,-916.7058823529412,-15584,17,34101
20250206,591-607,-311.2352941176471,-5291,17,26789
20250206,608-623,-64.1875,-1027,16,14744
20250206,624-640,-132.47058823529412,-2252,17,33381
20250206,641-657,171.94117647058823,2923,17,80614
20250206,658-674,-90.29411764705883,-1535,17,79345
20250206,675-691,-47.35294117647059,-805,17,43399
20250206,692-700,-96.33333333333333,-867,9,3685
20250206,701-711,-1041.0,-11451,11,18557
20250206,712-722,-74.0,-814,11,34293
20250206,723-733,-127.36363636363636,-1401,11,25918
20250206,734-744,-268.72727272727275,-2956,11,35380
20250206,745-755,245.72727272727272,2703,11,28694
20250206,805-815,-237.9090909090909,-2617,11,28651
20250207,501-522,-248.9090909090909,-5476,22,83948
20250207,523-539,-479.88235294117646,-8158,17,74190
20250207,540-556,1285.5294117647059,21854,17,53386
20250207,557-573,549.2941176470588,9338,17,39126
20250207,574-590,325.4117647058824,5532,17,47306
20250207,591-607,131.58823529411765,2237,17,58105
20250207,608-623,-645.5625,-10329,16,40814
20250207,624-640,-233.05882352941177,-3962,17,47710
20250207,641-657,170.52941176470588,2899,17,119359
20250207,658-674,977.1764705882352,16612,17,122125
20250207,675-691,252.88235294117646,4299,17,76909
20250207,692-700,160.0,1440,9,22506
20250207,701-711,244.36363636363637,2688,11,19796
20250207,712-722,-456.09090909090907,-5017,11,43411
20250207,723-733,-14.090909090909092,-155,11,45503
20250207,734-744,-731.4545454545455,-8046,11,46870
20250207,745-755,315.54545454545456,3471,11,44949
20250207,805-815,461.27272727272725,5074,11,47489
20250208,501-522,-100.13636363636364,-2203,22,80528
20250208,523-539,102.11764705882354,1736,17,75751
20250208,540-556,806.5882352941177,13712,17,57061
20250208,557-573,236.05882352941177,4013,17,52614
20250208,574-590,-1211.764705882353,-20600,17,50747
20250208,591-607,220.05882352941177,3741,17,67504
20250208,608-623,-350.375,-5606,16,50607
20250208,624-640,-142.52941176470588,-2423,17,52444
20250208,641-657,-157.41176470588235,-2676,17,98793
20250208,658-674,0.8823529411764706,15,17,107742
20250208,675-691,-100.47058823529412,-1708,17,84244
20250208,692-700,799.2222222222222,7193,9,29887
20250208,701-711,591.8181818181819,6510,11,29024
20250208,712-722,-54.90909090909091,-604,11,57122
20250208,723-733,-507.0,-5577,11,42927
20250208,734-744,256.1818181818182,2818,11,57740
20250208,745-755,-62.45454545454545,-687,11,44751
20250208,805-815,453.54545454545456,4989,11,48913
20250209,501-522,-140.77272727272728,-3097,22,74969
20250209,523-539,-150.1764705882353,-2553,17,59180
20250209,540-556,641.0588235294117,10898,17,47033
20250209,557-573,-608.5294117647059,-10345,17,42938
20250209,574-590,-1157.7058823529412,-19681,17,52249
20250209,591-607,597.4705882352941,10157,17,54848
20250209,608-623,1203.25,19252,16,63478
20250209,624-640,-754.4117647058823,-12825,17,56469
20250209,641-657,-220.58823529411765,-3750,17,113100
20250209,658-674,-430.70588235294116,-7322,17,108341
20250209,675-691,-393.11764705882354,-6683,17,85657
20250209,692-700,-272.3333333333333,-2451,9,21565
20250209,701-711,-1226.6363636363637,-13493,11,31475
20250209,712-722,-653.9090909090909,-7193,11,45086
20250209,723-733,-416.72727272727275,-4584,11,45833
20250209,734-744,365.54545454545456,4021,11,57025
20250209,745-755,-21.181818181818183,-233,11,43149
20250209,805-815,95.27272727272727,1048,11,43831
20250210,501-522,-923.8181818181819,-20324,22,68847
20250210,523-539,-598.6470588235294,-10177,17,47639
20250210,540-556,-283.5882352941176,-4821,17,24585
20250210,557-573,-61.23529411764706,-1041,17,28575
20250210,574-590,-526.6470588235294,-8953,17,46191
20250210,591-607,-162.7058823529412,-2766,17,26711
20250210,608-623,1281.8125,20509,16,41940
20250210,624-640,290.8235294117647,4944,17,55875
20250210,641-657,-290.29411764705884,-4935,17,98586
20250210,658-674,-468.11764705882354,-7958,17,94328
20250210,675-691,-218.11764705882354,-3708,17,52904
20250210,692-700,-123.0,-1107,9,16225
20250210,701-711,-402.72727272727275,-4430,11,18326
20250210,712-722,-72.9090909090909,-802,11,39495
20250210,723-733,-412.09090909090907,-4533,11,32272
20250210,734-744,-205.63636363636363,-2262,11,38830
20250210,745-755,458.54545454545456,5044,11,37922
20250210,805-815,-163.9090909090909,-1803,11,44662
20250211,501-522,96.0909090909091,2114,22,96848
20250211,523-539,-1233.5882352941176,-20971,17,70902
20250211,540-556,-369.52941176470586,-6282,17,59605
20250211,557-573,11.823529411764707,201,17,63977
20250211,574-590,-1035.235294117647,-17599,17,60585
20250211,591-607,439.3529411764706,7469,17,65267
20250211,608-623,896.5,14344,16,61895
20250211,624-640,-389.4117647058824,-6620,17,72438
20250211,641-657,358.05882352941177,6087,17,114001
20250211,658-674,-145.58823529411765,-2475,17,112686
20250211,675-691,-489.4117647058824,-8320,17,84277
20250211,692-700,1094.888888888889,9854,9,13533
20250211,701-711,-199.0909090909091,-2190,11,32923
20250211,712-722,-113.27272727272727,-1246,11,53923
20250211,723-733,330.0,3630,11,62130
20250211,734-744,53.54545454545455,589,11,58377
20250211,745-755,-606.0,-6666,11,34375
20250211,805-815,1271.090909090909,13982,11,63864
20250212,501-522,-570.7272727272727,-12556,22,52932
20250212,523-539,860.1764705882352,14623,17,50864
20250212,540-556,398.52941176470586,6775,17,22632
20250212,557-573,-307.29411764705884,-5224,17,22490
20250212,574-590,-677.0,-11509,17,38242
20250212,591-607,1214.7058823529412,20650,17,27805
20250212,608-623,27.6875,443,16,25047
20250212,624-640,-96.47058823529412,-1640,17,34047
20250212,641-657,-108.29411764705883,-1841,17,92591
20250212,658-674,-93.94117647058823,-1597,17,92740
20250212,675-691,-247.47058823529412,-4207,17,56640
20250212,692-700,-131.44444444444446,-1183,9,10231
20250212,701-711,-740.0,-8140,11,11954
20250212,712-722,-17.636363636363637,-194,11,28491
20250212,723-733,-305.09090909090907,-3356,11,27476
20250212,734-744,-79.54545454545455,-875,11,29354
20250212,745-755,417.90909090909093,4597,11,34257
20250212,805-815,-459.72727272727275,-5057,11,40842
20250213,501-522,664.7272727272727,14624,22,50920
20250213,523-539,-1241.8823529411766,-21112,17,49752
20250213,540-556,52.294117647058826,889,17,10478
20250213,557-573,-220.35294117647058,-3746,17,13720
20250213,574-590,-465.29411764705884,-7910,17,29030
20250213,591-607,459.5882352941176,7813,17,23885
20250213,608-623,-128.5625,-2057,16,31105
20250213,624-640,-639.8235294117648,-10877,17,40551
20250213,641-657,747.5882352941177,12709,17,113577
20250213,658-674,795.8235294117648,13529,17,118883
20250213,675-691,516.7058823529412,8784,17,86984
20250213,692-700,-236.55555555555554,-2129,9,12193
20250213,701-711,-21.181818181818183,-233,11,14058
20250213,712-722,1078.8181818181818,11867,11,70626
20250213,723-733,366.6363636363636,4033,11,66051
20250213,734-744,-124.27272727272727,-1367,11,57850
20250213,745-755,-280.3636363636364,-3084,11,38143
20250213,805-815,-335.45454545454544,-3690,11,35241
20250214,501-522,-810.0,-17820,22,79679
20250214,523-539,17.058823529411764,290,17,69859
20250214,540-556,424.3529411764706,7214,17,59448
20250214,557-573,89.70588235294117,1525,17,52939
20250214,574-590,1741.0,29597,17,58893
20250214,591-607,-378.94117647058823,-6442,17,66964
20250214,608-623,624.125,9986,16,56737
20250214,624-640,-1192.764705882353,-20277,17,73093
20250214,641-657,208.35294117647058,3542,17,114731
20250214,658-674,770.1176470588235,13092,17,121030
20250214,675-691,-28.11764705882353,-478,17,95441
20250214,692-700,215.33333333333334,1938,9,22287
20250214,701-711,907.3636363636364,9981,11,21213
20250214,712-722,96.54545454545455,1062,11,53276
20250214,723-733,208.9090909090909,2298,11,63660
20250214,734-744,211.1818181818182,2323,11,73939
20250214,745-755,-517.2727272727273,-5690,11,47857
20250214,805-815,42.90909090909091,472,11,52698
20250215,501-522,-610.9090909090909,-13440,22,88765
20250215,523-539,-8.352941176470589,-142,17,50997
20250215,540-556,913.0588235294117,15522,17,67144
20250215,557-573,721.3529411764706,12263,17,66974
20250215,574-590,-68.6470588235294,-1167,17,56810
20250215,591-607,103.76470588235294,1764,17,64902
20250215,608-623,879.375,14070,16,65298
20250215,624-640,-1035.0588235294117,-17596,17,68513
20250215,641-657,233.64705882352942,3972,17,107928
20250215,658-674,196.11764705882354,3334,17,102107
20250215,675-691,355.8235294117647,6049,17,88544
20250215,692-700,263.3333333333333,2370,9,32579
20250215,701-711,-2711.7272727272725,-29829,11,42001
20250215,712-722,-433.0,-4763,11,52807
20250215,723-733,-90.0909090909091,-991,11,58781
20250215,734-744,414.54545454545456,4560,11,58284
20250215,745-755,289.1818181818182,3181,11,41687
20250215,805-815,-576.8181818181819,-6345,11,54248
20250216,501-522,-1230.2272727272727,-27065,22,83317
20250216,523-539,-182.2941176470588,-3099,17,75437
20250216,540-556,-867.7058823529412,-14751,17,61842
20250216,557-573,379.4117647058824,6450,17,65342
20250216,574-590,430.2352941176471,7314,17,54152
20250216,591-607,888.1176470588235,15098,17,70157
20250216,608-623,-276.4375,-4423,16,49948
20250216,624-640,-734.4117647058823,-12485,17,66707
20250216,641-657,278.0,4726,17,119245
20250216,658-674,-71.3529411764706,-1213,17,118210
20250216,675-691,-148.52941176470588,-2525,17,84939
20250216,692-700,-102.88888888888889,-926,9,19113
20250216,701-711,399.6363636363636,4396,11,29027
20250216,712-722,-149.1818181818182,-1641,11,53457
20250216,723-733,-224.8181818181818,-2473,11,37640
20250216,734-744,-247.9090909090909,-2727,11,44694
20250216,745-755,194.9090909090909,2144,11,45394
20250216,805-815,458.09090909090907,5039,11,51741
20250217,501-522,26.045454545454547,573,22,69646
20250217,523-539,102.94117647058823,1750,17,58594
20250217,540-556,360.70588235294116,6132,17,43938
20250217,557-573,-216.47058823529412,-3680,17,46781
20250217,574-590,496.8235294117647,8446,17,45427
20250217,591-607,825.8235294117648,14039,17,56911
20250217,608-623,-219.4375,-3511,16,38423
20250217,624-640,-25.764705882352942,-438,17,47017
20250217,641-657,159.47058823529412,2711,17,116441
20250217,658-674,724.8235294117648,12322,17,120813
20250217,675-691,405.2352941176471,6889,17,91225
20250217,692-700,-421.55555555555554,-3794,9,24094
20250217,701-711,-411.54545454545456,-4527,11,21441
20250217,712-722,340.6363636363636,3747,11,59340
20250217,723-733,1325.0,14575,11,75558
20250217,734-744,-203.45454545454547,-2238,11,44171
20250217,745-755,-966.7272727272727,-10634,11,30618
20250217,805-815,-205.63636363636363,-2262,11,38803
20250218,501-522,-455.0,-10010,22,35066
20250218,523-539,333.52941176470586,5670,17,46579
20250218,540-556,-556.8235294117648,-9466,17,23454
20250218,557-573,-43.94117647058823,-747,17,14690
20250218,574-590,-52.23529411764706,-888,17,21727
20250218,591-607,18.058823529411764,307,17,40487
20250218,608-623,-130.25,-2084,16,19240
20250218,624-640,36.705882352941174,624,17,31826
20250218,641-657,341.29411764705884,5802,17,98389
20250218,658-674,-30.294117647058822,-515,17,90040
20250218,675-691,369.88235294117646,6288,17,50572
20250218,692-700,-176.44444444444446,-1588,9,6026
20250218,701-711,596.0909090909091,6557,11,20897
20250218,712-722,-236.27272727272728,-2599,11,27893
20250218,723-733,552.9090909090909,6082,11,37765
20250218,734-744,258.27272727272725,2841,11,35989
20250218,745-755,412.0,4532,11,33359
20250218,805-815,376.0,4136,11,41132
20250219,501-522,1223.5,26917,22,47660
20250219,523-539,412.7647058823529,7017,17,44280
20250219,540-556,-747.8235294117648,-12713,17,28127
20250219,557-573,-217.47058823529412,-3697,17,32035
20250219,574-590,329.1764705882353,5596,17,34152
20250219,591-607,62.294117647058826,1059,17,25564
20250219,608-623,76.375,1222,16,19598
20250219,624-640,-754.1764705882352,-12821,17,28971
20250219,641-657,-27.941176470588236,-475,17,89929
20250219,658-674,226.58823529411765,3852,17,85708
20250219,675-691,-393.29411764705884,-6686,17,51241
20250219,692-700,-94.77777777777777,-853,9,3722
20250219,701-711,-628.4545454545455,-6913,11,21019
20250219,712-722,265.8181818181818,2924,11,27590
20250219,723-733,346.54545454545456,3812,11,41750
20250219,734-744,198.27272727272728,2181,11,31733
20250219,745-755,7.7272727272727275,85,11,31981
20250219,805-815,-308.09090909090907,-3389,11,29680
20250220,501-522,-157.72727272727272,-3470,22,46543
20250220,523-539,-914.4117647058823,-15545,17,44620
20250220,540-556,-228.88235294117646,-3891,17,21207
20250220,557-573,289.8235294117647,4927,17,18668
20250220,574-590,306.29411764705884,5207,17,35560
20250220,591-607,-466.5882352941176,-7932,17,26049
20250220,608-623,183.0,2928,16,27890
20250220,624-640,-966.2941176470588,-16427,17,26099
20250220,641-657,12.352941176470589,210,17,71772
20250220,658-674,-39.11764705882353,-665,17,79167
20250220,675-691,-2.411764705882353,-41,17,45203
20250220,692-700,-61.77777777777778,-556,9,10277
20250220,701-711,-84.0,-924,11,24591
20250220,712-722,213.36363636363637,2347,11,27373
20250220,723-733,38.63636363636363,425,11,33433
