hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田1,machine_name,七つの魔剣が支配する,咲‐Saki‐ 頂上決戦,13,2616.9528912015767,-242.23683944316886,2859.1897306447454,-0.005539434556321489,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,主役は銭形4,7,2616.9528912015767,-242.22449512919064,2859.177386330767,-0.7151027193040173,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,沖ドキ!GOLD‐30,5,2414.7290362037065,-444.1897778421802,2858.918814045887,-0.02674610500188022,offset_candidate
蒲田1,machine_name,チバリヨ2,ワンパンマン,5,2244.9058716540117,-612.427461679322,2857.333333333334,-0.8722111536396694,offset_candidate
蒲田1,machine_name,桃太郎電鉄 ～パチスロも定番!～,ルパン三世 大航海者の秘宝,10,2157.865485181698,-699.134514818302,2857.0,-0.14876563127420586,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,スマスロ ハナビ,17,2616.9528912015767,-239.77858265413536,2856.731473855712,-0.20745533176462858,offset_candidate
蒲田1,machine_name,仮面ライダー電王,回胴黙示録カイジ 狂宴,13,1870.7007732844027,-983.1453805617514,2853.8461538461543,0.18084994672045815,offset_candidate
蒲田1,machine_name,仮面ライダー電王,にゃんこ大戦争 超神速,8,1870.7007732844027,-982.1241568599629,2852.8249301443657,-0.15591196380865124,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,沖ドキ!DUO アンコール,22,2416.6572210219692,-435.5626898433871,2852.2199108653563,0.4348639020792121,no_offset
蒲田1,machine_name,ダーリン・イン・ザ・フランキス,無職転生 ～異世界行ったら本気だす～,6,1540.6786269448794,-1310.214068847017,2850.8926957918966,-0.08328290204363646,offset_candidate
蒲田1,machine_name,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,ミリオンゴッド‐神々の軌跡‐,30,1300.3549550373496,-1543.982192686618,2844.3371477239675,0.2681608299001664,no_offset
蒲田1,machine_name,七つの魔剣が支配する,スマート沖スロ ドラゴンハナハナ～閃光～,26,2616.9528912015767,-222.28664179103447,2839.239532992611,-0.21820367478686112,offset_candidate
蒲田1,machine_name,ルパン三世 大航海者の秘宝,バベル,12,1671.960153503609,-1165.1780798724183,2837.1382333760275,0.05613441524209185,offset_candidate
蒲田1,machine_name,タクトオーパス デスティニー,ヨルムンガンド,21,2293.8033675237884,-542.704568984148,2836.5079365079364,-0.2397605241968275,offset_candidate
