hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,ゴーゴージャグラー3,recent60d,15,29.0,0.003304016953398466,0.003240655172413793
ザシティ,ゴーゴージャグラー3,recent60d,16,26.0,0.003400043371851668,0.0033307692307692305
ザシティ,ゴーゴージャグラー3,recent60d,17,26.0,0.0034114660495062985,0.0032442692307692307
ザシティ,ゴーゴージャグラー3,recent60d,18,26.0,0.0034078339514607326,0.003282461538461539
ザシティ,ゴーゴージャグラー3,recent60d,19,24.0,0.003052450144919163,0.0029545416666666665
ザシティ,ゴーゴージャグラー3,recent60d,20,26.0,0.0032877856155030397,0.0031305384615384615
ザシティ,ゴーゴージャグラー3,recent60d,21,26.0,0.003150772965832411,0.0031078846153846157
ザシティ,ゴーゴージャグラー3,recent60d,22,25.0,0.003055544350772458,0.00297296
ザシティ,ゴーゴージャグラー3,recent60d,23,26.0,0.003028905155231389,0.0028783846153846156
ザシティ,ゴーゴージャグラー3,recent60d,24,24.0,0.00321891008833851,0.0031437916666666667
ザシティ,ゴーゴージャグラー3,recent60d,25,26.0,0.003481866280326255,0.003383769230769231
ザシティ,ゴーゴージャグラー3,recent60d,26,21.0,0.0033283936678192554,0.003289952380952381
ザシティ,ゴーゴージャグラー3,recent60d,27,21.0,0.003220714278146818,0.003095047619047619
ザシティ,ゴーゴージャグラー3,recent60d,28,30.0,0.0032995193086083397,0.0032572666666666667
ザシティ,ゴーゴージャグラー3,recent60d,29,21.0,0.003210807339667741,0.0030494761904761906
ザシティ,ゴーゴージャグラー3,recent60d,30,29.0,0.003188256943552874,0.0031460689655172414
ザシティ,ゴーゴージャグラー3,recent60d,31,15.0,0.0031752622644504965,0.0031204
ザシティ,ジャグラーガールズ,full,1,17.0,0.002719109649677501,0.0026508235294117645
ザシティ,ジャグラーガールズ,full,2,15.0,0.0029818854445720117,0.0028877333333333336
ザシティ,ジャグラーガールズ,full,3,13.0,0.002669088617449167,0.0028332307692307693
ザシティ,ジャグラーガールズ,full,4,15.0,0.003204049684715659,0.003161933333333333
ザシティ,ジャグラーガールズ,full,5,14.0,0.0032183395843390643,0.0030936428571428573
ザシティ,ジャグラーガールズ,full,6,13.0,0.0028235614294704974,0.0025634615384615383
ザシティ,ジャグラーガールズ,full,7,10.0,0.002987085906793936,0.0029895
ザシティ,ジャグラーガールズ,full,8,17.0,0.002946810078090467,0.002810529411764706
ザシティ,ジャグラーガールズ,full,9,10.0,0.003487959230560371,0.0034672
ザシティ,ジャグラーガールズ,full,10,11.0,0.003132800163007488,0.003153727272727273
ザシティ,ジャグラーガールズ,full,11,17.0,0.0027060201975115774,0.002577235294117647
ザシティ,ジャグラーガールズ,full,12,8.0,0.0029941827306946504,0.0028845
ザシティ,ジャグラーガールズ,full,13,6.0,0.003748163906194601,0.0034750000000000002
ザシティ,ジャグラーガールズ,full,14,14.0,0.0030587153395573857,0.0031113571428571427
ザシティ,ジャグラーガールズ,full,15,9.0,0.0033548824848747575,0.003360888888888889
ザシティ,ジャグラーガールズ,full,16,9.0,0.002830836883331043,0.0028518888888888886
ザシティ,ジャグラーガールズ,full,17,9.0,0.0030299072743894474,0.003000222222222222
ザシティ,ジャグラーガールズ,full,18,15.0,0.0028905327282899235,0.0027551333333333335
ザシティ,ジャグラーガールズ,full,19,10.0,0.002761977685408007,0.002645
ザシティ,ジャグラーガールズ,full,20,10.0,0.002942071624226438,0.0028912
ザシティ,ジャグラーガールズ,full,21,5.0,0.002631845328474542,0.0026104
ザシティ,ジャグラーガールズ,full,22,8.0,0.0033570300157977884,0.003072875
ザシティ,ジャグラーガールズ,full,23,7.0,0.002652188835845112,0.0026308571428571427
ザシティ,ジャグラーガールズ,full,24,8.0,0.002658282120908961,0.002926125
ザシティ,ジャグラーガールズ,full,25,10.0,0.0029940842689846676,0.0030251
ザシティ,ジャグラーガールズ,full,26,12.0,0.003155601701989047,0.0029340000000000004
ザシティ,ジャグラーガールズ,full,27,11.0,0.0034950523165643635,0.0033224545454545455
ザシティ,ジャグラーガールズ,full,28,14.0,0.0030538236416846926,0.002926357142857143
ザシティ,ジャグラーガールズ,full,29,9.0,0.002588565934472302,0.002539333333333333
ザシティ,ジャグラーガールズ,full,30,13.0,0.0031070399407569587,0.002997153846153846
ザシティ,ジャグラーガールズ,full,31,6.0,0.002754580035853264,0.0027305000000000003
ザシティ,ジャグラーガールズ,recent60d,1,4.0,0.002232435981615233,0.00229475
ザシティ,ジャグラーガールズ,recent60d,2,3.0,0.0032268137816175704,0.003231333333333333
ザシティ,ジャグラーガールズ,recent60d,3,3.0,0.002379333786539769,0.002321
ザシティ,ジャグラーガールズ,recent60d,4,3.0,0.002951484965873455,0.002996
ザシティ,ジャグラーガールズ,recent60d,5,2.0,0.002422564457518602,0.0023845
ザシティ,ジャグラーガールズ,recent60d,6,4.0,0.0022279233054280315,0.00214025
