hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
蒲田1,ネオアイムジャグラーEX,full,5,132,0.0030475818828319067,0.002892939393939394
蒲田1,ネオアイムジャグラーEX,full,6,141,0.0029775089891923637,0.00284245390070922
蒲田1,ネオアイムジャグラーEX,full,7,181,0.003040456745796033,0.0029046795580110495
蒲田1,ネオアイムジャグラーEX,full,8,142,0.003008533528238862,0.0027761267605633804
蒲田1,ネオアイムジャグラーEX,full,9,142,0.0030197159610906386,0.0028671971830985916
蒲田1,ネオアイムジャグラーEX,full,10,142,0.0030250422055443657,0.0028561478873239438
蒲田1,ネオアイムジャグラーEX,full,11,164,0.00292425487736298,0.002767810975609756
蒲田1,ネオアイムジャグラーEX,full,12,132,0.0030968885972025456,0.002884878787878788
蒲田1,ネオアイムジャグラーEX,full,13,143,0.002981374973584561,0.002844909090909091
蒲田1,ネオアイムジャグラーEX,full,14,155,0.002868684347815698,0.0027626129032258064
蒲田1,ネオアイムジャグラーEX,full,15,153,0.0028074179098575955,0.0026690065359477122
蒲田1,ネオアイムジャグラーEX,full,16,133,0.003112650678766428,0.00299306015037594
蒲田1,ネオアイムジャグラーEX,full,17,169,0.003062778793498323,0.0029142248520710057
蒲田1,ネオアイムジャグラーEX,full,18,144,0.003070550852425955,0.0028843819444444446
蒲田1,ネオアイムジャグラーEX,full,19,133,0.003124010485184617,0.002955218045112782
蒲田1,ネオアイムジャグラーEX,full,20,151,0.003209939570606106,0.002982079470198676
蒲田1,ネオアイムジャグラーEX,full,21,157,0.0030049885184891914,0.002836452229299363
蒲田1,ネオアイムジャグラーEX,full,22,168,0.0029743146604426173,0.002873226190476191
蒲田1,ネオアイムジャグラーEX,full,23,141,0.0030066634162197303,0.0028239078014184395
蒲田1,ネオアイムジャグラーEX,full,24,151,0.0030869469220098067,0.0029155298013245033
蒲田1,ネオアイムジャグラーEX,full,25,146,0.00303606593323185,0.0028904315068493153
蒲田1,ネオアイムジャグラーEX,full,26,142,0.002995779125768164,0.0028288098591549298
蒲田1,ネオアイムジャグラーEX,full,27,186,0.0029964096014490978,0.002852193548387097
蒲田1,ネオアイムジャグラーEX,full,28,152,0.0030568602069800696,0.0029330065789473685
蒲田1,ネオアイムジャグラーEX,full,29,138,0.0029719905922599957,0.002766340579710145
蒲田1,ネオアイムジャグラーEX,full,30,170,0.0029482402629712775,0.0028288882352941174
蒲田1,ネオアイムジャグラーEX,full,31,96,0.003117547083232402,0.0029580312499999997
蒲田1,ネオアイムジャグラーEX,recent60d,1,38,0.0027563124477038934,0.002607078947368421
蒲田1,ネオアイムジャグラーEX,recent60d,2,27,0.0029462428344173876,0.002807777777777778
蒲田1,ネオアイムジャグラーEX,recent60d,3,28,0.00278978538647573,0.0026245357142857142
蒲田1,ネオアイムジャグラーEX,recent60d,4,38,0.003077759963353184,0.003054078947368421
蒲田1,ネオアイムジャグラーEX,recent60d,5,15,0.0031883776702662987,0.0030036000000000004
蒲田1,ネオアイムジャグラーEX,recent60d,6,44,0.0030573804800815303,0.002926977272727273
蒲田1,ネオアイムジャグラーEX,recent60d,7,44,0.0031937650525811906,0.0030452954545454546
蒲田1,ネオアイムジャグラーEX,recent60d,8,32,0.0029475730320966806,0.00282978125
蒲田1,ネオアイムジャグラーEX,recent60d,9,36,0.002786984781072392,0.0026714722222222222
蒲田1,ネオアイムジャグラーEX,recent60d,10,37,0.0028557695026437072,0.0027
蒲田1,ネオアイムジャグラーEX,recent60d,11,32,0.0032671721009831433,0.00310925
蒲田1,ネオアイムジャグラーEX,recent60d,12,19,0.002762254306431193,0.002589736842105263
蒲田1,ネオアイムジャグラーEX,recent60d,13,37,0.0031042593103973643,0.0029665675675675674
蒲田1,ネオアイムジャグラーEX,recent60d,14,36,0.0024797084862596525,0.002415777777777778
蒲田1,ネオアイムジャグラーEX,recent60d,15,36,0.0029014434515941415,0.0027941666666666666
蒲田1,ネオアイムジャグラーEX,recent60d,16,38,0.0030637649166745033,0.002947578947368421
蒲田1,ネオアイムジャグラーEX,recent60d,17,41,0.003010416537442056,0.0029064146341463417
蒲田1,ネオアイムジャグラーEX,recent60d,18,33,0.0030893982039941026,0.002926242424242424
