hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,ガールズ&パンツァー 最終章,997,dd,hit104,chi2,32.671755424910025,0.33696275536337117,0.051499966915033,997,31,,
蒲田7,ガールズ&パンツァー 最終章,997,dd,plus,chi2,46.56223327861297,0.02744284600004368,0.1288352574262726,997,31,,
蒲田7,ガールズ&パンツァー 最終章,997,dd_bin,diff,kruskal,0.23849660241678453,0.9934306721392564,0.0,997,5,0.0,
蒲田7,ガールズ&パンツァー 最終章,997,dd_bin,hit104,chi2,1.8908243554422852,0.7558303698112875,0.0,997,5,,
蒲田7,ガールズ&パンツァー 最終章,997,dd_bin,plus,chi2,2.7341474068557603,0.6032526175098647,0.0,997,5,,
蒲田7,ガールズ&パンツァー 最終章,997,is_x_day,diff,kruskal,0.046107354037625344,0.8299807706288281,0.0,997,2,0.0,
蒲田7,ガールズ&パンツァー 最終章,997,is_x_day,hit104,chi2,1.1105302964533796,0.29196670291500165,0.010486479667662127,997,2,,
蒲田7,ガールズ&パンツァー 最終章,997,is_x_day,plus,chi2,1.518622647851755,0.2178280467252719,0.02279688455368408,997,2,,
蒲田7,キングハナハナ-30,5696,day_of_week,diff,kruskal,9.058741711452804,0.17030133125491453,0.0005376589403151351,5696,7,0.0,
蒲田7,キングハナハナ-30,5696,day_of_week,hit104,chi2,7.341439598559579,0.29042165193580477,0.01534150941642124,5696,7,,
蒲田7,キングハナハナ-30,5696,day_of_week,plus,chi2,8.796868235355218,0.1853284619642483,0.022156815070056596,5696,7,,
蒲田7,キングハナハナ-30,5696,dd,diff,kruskal,50.80658242087293,0.010210286958272802,0.0036728300831196698,5696,31,0.0,
蒲田7,キングハナハナ-30,5696,dd,hit104,chi2,51.67290610859407,0.008258754270057986,0.06168206880102216,5696,31,,
蒲田7,キングハナハナ-30,5696,dd,plus,chi2,47.63543701410466,0.02155022160576607,0.055639264846098414,5696,31,,
蒲田7,キングハナハナ-30,5696,dd_bin,diff,kruskal,2.5132216242639136,0.6422698316427895,0.0,5696,5,0.0,
蒲田7,キングハナハナ-30,5696,dd_bin,hit104,chi2,2.0526299096507405,0.7260792541623962,0.0,5696,5,,
蒲田7,キングハナハナ-30,5696,dd_bin,plus,chi2,2.858414596712885,0.5817919851954765,0.0,5696,5,,
蒲田7,キングハナハナ-30,5696,is_x_day,diff,kruskal,1.286350811829503,0.25672154022202803,5.028992129074518e-05,5696,2,0.0,
蒲田7,キングハナハナ-30,5696,is_x_day,hit104,chi2,0.8219903159765061,0.36459888620075354,0.0,5696,2,,
蒲田7,キングハナハナ-30,5696,is_x_day,plus,chi2,0.8380157314423169,0.3599648899243877,0.0,5696,2,,
蒲田7,グランベルム,556,day_of_week,diff,kruskal,6.448936898015698,0.3748205703061308,0.0008177356976606521,556,7,0.0,
