hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,ジャグラーガールズ,dd,plus,3,3,107,-86.46728971962617,33.64485981308411,18.69158878504673
みとや,ジャグラーガールズ,dd,plus,4,4,108,191.03703703703704,45.370370370370374,24.074074074074073
みとや,ジャグラーガールズ,dd,plus,5,5,106,166.4245283018868,50.0,32.075471698113205
みとや,ジャグラーガールズ,dd,plus,6,6,106,-272.1792452830189,30.18867924528302,13.20754716981132
みとや,ジャグラーガールズ,dd,plus,7,7,108,52.96296296296296,35.18518518518518,28.703703703703702
みとや,ジャグラーガールズ,dd,plus,8,8,105,74.81904761904762,47.61904761904761,25.71428571428571
みとや,ジャグラーガールズ,dd,plus,9,9,104,243.8846153846154,50.96153846153846,31.73076923076923
みとや,ジャグラーガールズ,dd,plus,10,10,107,39.71028037383178,43.925233644859816,23.364485981308412
みとや,ジャグラーガールズ,dd,plus,11,11,106,44.424528301886795,34.90566037735849,23.58490566037736
みとや,ジャグラーガールズ,dd,plus,12,12,99,68.27272727272727,37.37373737373738,23.232323232323232
みとや,ジャグラーガールズ,dd,plus,13,13,108,-39.5462962962963,37.96296296296296,25.925925925925924
みとや,ジャグラーガールズ,dd,plus,14,14,108,287.8240740740741,52.77777777777778,28.703703703703702
みとや,ジャグラーガールズ,dd,plus,15,15,107,98.78504672897196,42.99065420560748,27.102803738317753
みとや,ジャグラーガールズ,dd,plus,16,16,106,181.23584905660377,45.28301886792453,32.075471698113205
みとや,ジャグラーガールズ,dd,plus,17,17,108,85.80555555555556,42.592592592592595,26.851851851851855
みとや,ジャグラーガールズ,dd,plus,18,18,108,-328.89814814814815,26.851851851851855,14.814814814814813
みとや,ジャグラーガールズ,dd,plus,19,19,107,-150.77570093457945,30.8411214953271,18.69158878504673
みとや,ジャグラーガールズ,dd,plus,20,20,106,-91.49056603773585,30.18867924528302,14.150943396226415
みとや,ジャグラーガールズ,dd,plus,21,21,107,-59.52336448598131,28.037383177570092,17.75700934579439
みとや,ジャグラーガールズ,dd,plus,22,22,106,-96.24528301886792,36.79245283018868,20.754716981132077
みとや,ジャグラーガールズ,dd,plus,23,23,103,-54.37864077669903,36.89320388349515,22.330097087378643
みとや,ジャグラーガールズ,dd,plus,24,24,108,535.7129629629629,60.18518518518518,34.25925925925926
みとや,ジャグラーガールズ,dd,plus,25,25,106,-27.58490566037736,36.79245283018868,20.754716981132077
みとや,ジャグラーガールズ,dd,plus,26,26,104,-82.8076923076923,39.42307692307692,25.0
みとや,ジャグラーガールズ,dd,plus,27,27,108,19.787037037037038,44.44444444444444,18.51851851851852
みとや,ジャグラーガールズ,dd,plus,28,28,107,-59.28971962616822,38.31775700934579,22.429906542056074
みとや,ジャグラーガールズ,dd,plus,29,29,94,-70.30851063829788,38.297872340425535,22.340425531914892
みとや,ジャグラーガールズ,dd,plus,30,30,90,336.44444444444446,48.888888888888886,30.0
みとや,ジャグラーガールズ,dd,plus,31,31,53,-176.16981132075472,37.735849056603776,20.754716981132077
みとや,スマスロ サンダーV,dd,hit104,1,1,16,195.9375,56.25,43.75
みとや,スマスロ サンダーV,dd,hit104,2,2,12,-301.3333333333333,41.66666666666667,16.666666666666664
みとや,スマスロ サンダーV,dd,hit104,3,3,12,-164.25,41.66666666666667,16.666666666666664
みとや,スマスロ サンダーV,dd,hit104,4,4,12,-608.0833333333334,16.666666666666664,16.666666666666664
みとや,スマスロ サンダーV,dd,hit104,5,5,12,-16.666666666666668,41.66666666666667,25.0
みとや,スマスロ サンダーV,dd,hit104,6,6,12,162.91666666666666,41.66666666666667,41.66666666666667
