hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
楽園,月,True,モンスターハンターワールド:アイスボーン,other,98,36.734693877551024,33.714285714285715,3.0204081632653086,56,126,0.4546704046726614,0.950096201587186,False
楽園,月,True,マタドールIII,bt,41,34.146341463414636,31.22923588039867,2.9171055830159673,57,125,0.6156344092664006,0.960601966182918,False
楽園,月,True,アクエリオン ALL STARS,other,20,30.0,27.333333333333332,2.666666666666668,58,124,0.8014951991541455,1.0,False
楽園,月,True,ダンジョンに出会いを求めるのは間違っているだろうか2,bt,151,35.76158940397351,33.274179236912154,2.4874101670613555,59,123,0.48838669953459957,0.950096201587186,False
楽園,月,True,ゾンビランドサガ,other,72,29.166666666666668,26.68918918918919,2.4774774774774784,60,122,0.5932446192557781,0.960601966182918,False
楽園,月,True,化物語,other,267,32.58426966292135,30.127877237851663,2.456392425069687,61,121,0.31549711236184924,0.8604632650684437,False
楽園,月,True,GI優駿倶楽部黄金,other,24,37.5,35.05747126436782,2.4425287356321803,62,120,0.8309483960147043,1.0,False
楽園,月,True,キングハナハナ-30,hana,902,29.933481152993345,27.505938242280287,2.4275429107130577,63,119,0.061001844059611635,0.6494902220464533,False
楽園,月,True,バンドリ！,other,101,31.683168316831683,29.27864214992928,2.4045261669024036,64,118,0.5123628761687449,0.950096201587186,False
楽園,月,True,緑ドン VIVA!情熱南米編 REVIVAL,other,51,27.450980392156865,25.068119891008173,2.3828605011486914,65,117,0.6280339291983441,0.971573856281199,False
楽園,月,True,真打 吉宗,other,39,30.76923076923077,28.413284132841326,2.3559466363894437,66,116,0.7221372976025763,1.0,False
楽園,月,True,ニューキングハナハナV‐30,hana,134,30.597014925373134,28.267477203647417,2.3295377217257176,67,115,0.5004187673069146,0.950096201587186,False
楽園,月,True,主役は銭形4,other,57,33.33333333333333,31.049250535331907,2.284082798001421,68,114,0.6682289958639143,0.9982773935671521,False
