test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,hit_t2500,hit_t3500,hit_t4500,lift_t2500,lift_t3500,lift_t4500,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-11-12,v12b_debut_multiplier_half,90,12,2,False,non_event,454.0,211.44578313253012,242.55421686746988,48.0,106.26540475342733,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,8.0,5.0,2.0,1.3439999999999999,1.1704918032786886,0.7933333333333333,714,714,,100.0,0
2025-11-13,v11_seg_weights,90,13,3,False,non_event,232.0,62.65060240963855,169.34939759036143,38.0,102.61411396184745,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,8.0,5.0,4.0,1.7309090909090912,1.4875,1.632,714,714,,100.0,0
2025-11-13,v12b_debut_multiplier_half,90,13,3,False,non_event,298.0,57.68072289156626,240.31927710843374,40.0,103.59564661309395,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,8.0,5.0,3.0,1.7309090909090912,1.4875,1.224,714,714,,100.0,0
2025-11-14,v11_seg_weights,90,14,4,False,non_event,104.0,-21.234939759036145,125.23493975903614,42.0,101.02209694982682,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,6.0,4.0,4.0,1.1736986301369865,1.19,1.632,714,714,,100.0,0
2025-11-14,v12b_debut_multiplier_half,90,14,4,False,non_event,364.0,-40.81325301204819,404.8132530120482,44.0,104.02718126077326,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,7.0,4.0,4.0,1.3693150684931508,1.19,1.632,714,714,,100.0,0
2025-11-15,v11_seg_weights,90,15,5,False,non_event,-156.0,159.03614457831324,-315.03614457831327,38.0,98.90667182493293,0.0,0.0,2.0,0.0,0.0,0.5712,9.0,7.0,3.0,1.0891525423728812,1.2495,0.84,714,714,,100.0,0
2025-11-15,v12b_debut_multiplier_half,90,15,5,False,non_event,74.0,141.71686746987953,-67.71686746987953,42.0,100.54136068814259,0.0,0.0,2.0,0.0,0.0,0.5712,10.0,8.0,3.0,1.2101694915254235,1.4280000000000002,0.84,714,714,,100.0,0
2025-11-16,v11_seg_weights,90,16,6,False,non_event,-276.0,188.85542168674698,-464.855421686747,40.0,98.12917630886486,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,8.0,5.0,3.0,0.9681355932203389,0.952,0.8925,714,714,,100.0,0
2025-11-16,v12b_debut_multiplier_half,90,16,6,False,non_event,-314.0,191.71686746987953,-505.7168674698795,40.0,97.71236401679737,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,7.0,4.0,2.0,0.8471186440677966,0.7616,0.595,714,714,,100.0,0
2025-11-17,v11_seg_weights,90,17,0,True,event,144.0,231.9277108433735,-87.92771084337349,46.0,101.02105066113029,0.0,1.0,5.0,0.0,0.7140000000000001,1.428,9.0,6.0,5.0,1.0534426229508196,1.02,1.2310344827586208,714,714,,100.0,0
2025-11-17,v12b_debut_multiplier_half,90,17,0,True,event,174.0,229.66867469879517,-55.66867469879517,44.0,101.22255573167853,0.0,2.0,6.0,0.0,1.4280000000000002,1.7136,9.0,7.0,6.0,1.0534426229508196,1.19,1.477241379310345,714,714,,100.0,0
2025-11-18,v11_seg_weights,90,18,1,False,non_event,584.0,86.74698795180723,497.2530120481928,40.0,105.80197386329992,3.0,4.0,7.0,4.284000000000001,2.8560000000000003,1.9992,10.0,9.0,7.0,1.68,2.106885245901639,2.1730434782608694,714,714,,100.0,0
2025-11-18,v12b_debut_multiplier_half,90,18,1,False,non_event,448.0,96.98795180722891,351.0120481927711,40.0,104.78206384482203,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,10.0,8.0,6.0,1.68,1.8727868852459018,1.862608695652174,714,714,,100.0,0
2025-11-19,v11_seg_weights,90,19,2,False,non_event,1080.0,93.07228915662651,986.9277108433735,48.0,110.44035079578674,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,14.0,10.0,6.0,2.2213333333333334,2.3409836065573773,1.9472727272727273,714,714,,100.0,0
2025-11-19,v12b_debut_multiplier_half,90,19,2,False,non_event,1304.0,76.20481927710843,1227.7951807228915,52.0,112.56429082093766,2.0,3.0,8.0,2.8560000000000003,2.1420000000000003,2.2848,15.0,11.0,7.0,2.38,2.575081967213115,2.2718181818181815,714,714,,100.0,0
2025-11-20,v11_seg_weights,90,20,3,False,non_event,-340.0,118.82530120481928,-458.8253012048193,32.0,96.09953974568998,0.0,0.0,2.0,0.0,0.0,0.5712,5.0,2.0,2.0,1.0056338028169014,0.7323076923076923,1.02,714,714,,100.0,0
2025-11-20,v12b_debut_multiplier_half,90,20,3,False,non_event,-118.0,102.10843373493977,-220.10843373493975,34.0,98.47597201987952,0.0,0.0,3.0,0.0,0.0,0.8568,6.0,3.0,2.0,1.2067605633802816,1.0984615384615384,1.02,714,714,,100.0,0
2025-11-21,v11_seg_weights,90,21,4,True,event,-76.0,279.2168674698795,-355.2168674698795,40.0,99.26398952540882,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,11.0,5.0,1.0,1.4544444444444444,1.05,0.3038297872340426,714,714,,100.0,0
2025-11-21,v12b_debut_multiplier_half,90,21,4,True,event,20.0,271.9879518072289,-251.9879518072289,40.0,100.20207653850971,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,9.0,6.0,2.0,1.19,1.26,0.6076595744680852,714,714,,100.0,0
2025-11-22,v11_seg_weights,90,22,5,True,event,414.0,-305.421686746988,719.4216867469879,40.0,103.28663767439423,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,7.0,7.0,4.0,1.2653164556962027,1.8511111111111112,1.4646153846153847,714,714,,100.0,0
2025-11-22,v12b_debut_multiplier_half,90,22,5,True,event,482.0,-310.5421686746988,792.5421686746988,42.0,103.82512360228237,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,7.0,7.0,4.0,1.2653164556962027,1.8511111111111112,1.4646153846153847,714,714,,100.0,0
