hall,date,machine_name,machine_number,diff,games,days_since_debut,debut_phase,games_14d,games_tier,pre_existing
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3075,-600,6481,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3076,-100,7342,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3077,600,7139,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3078,-1100,6661,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3079,6400,7076,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3080,-6000,5864,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3081,4500,7477,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3082,8300,6442,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3083,8600,6464,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3084,-5800,7229,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3085,-3200,7562,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3086,200,7397,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-12,革命機ヴァルヴレイヴ2,3087,-300,7568,37.0,15-60日,6343.547619047618,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3058,2600,6741,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3059,-4600,6066,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3060,-4400,7637,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3061,-4900,5365,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3062,-2800,7950,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3063,-500,8071,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3064,800,7574,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3065,-1100,7125,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3066,3200,6504,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3067,-4400,5821,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3068,2100,6399,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3069,-4400,6454,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3070,-300,6182,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3071,-800,6767,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3072,-1300,6224,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3073,-3300,8369,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3074,-3300,8127,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3075,-1300,6492,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3076,6000,7486,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3077,-1300,7731,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3078,-3400,8848,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3079,-1500,8832,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3080,4700,6458,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3081,-4300,4800,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3082,5500,6802,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3083,5700,7864,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3084,1000,7264,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3085,-1300,6721,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3086,-3300,7103,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-13,革命機ヴァルヴレイヴ2,3087,3500,6958,38.0,15-60日,6368.023809523809,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3058,-1800,7145,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3059,5300,6107,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3060,-1100,7692,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3061,-4400,8339,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3062,-900,7608,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3063,-300,7258,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3064,1400,7093,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3065,-1300,7214,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3066,-5200,4835,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3067,-1600,6456,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3068,8300,6572,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3069,-1100,8103,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3070,-2400,5588,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3071,-600,5856,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3072,-7000,5909,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3073,0,6816,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3074,-1900,7957,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3075,-2300,7835,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3076,-5300,5733,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3077,3000,6246,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3078,-3500,3292,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3079,3100,6986,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3080,-3200,4252,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3081,-4900,5197,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3082,-4800,5002,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3083,-4100,5544,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3084,-4400,3861,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3085,-2000,6978,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3086,-5100,6865,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-14,革命機ヴァルヴレイヴ2,3087,-2100,7189,39.0,15-60日,6357.933333333333,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3058,100,7072,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3059,3900,4917,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3060,6700,6522,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3061,-4100,6377,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3062,400,5175,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3063,300,5382,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3064,200,3504,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3065,6900,6223,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3066,-2800,3094,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3067,4900,5764,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3068,4900,3750,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3069,2200,2704,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3070,-3000,7699,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3071,-3900,4620,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3072,8500,6375,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3073,-5100,6180,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3074,-1700,3609,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3075,-400,5740,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3076,-1600,2470,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3077,-4900,6502,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3078,-3200,3151,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3079,-3700,7783,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3080,-2000,1920,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3081,400,6745,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3082,-400,1941,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3083,10100,6648,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3084,-1000,3841,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3085,2200,7179,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3086,200,4555,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-15,革命機ヴァルヴレイヴ2,3087,-3800,4057,40.0,15-60日,6325.995238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3058,-1000,6834,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3059,1400,2161,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3060,-500,5209,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3061,1800,7553,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3062,3600,6182,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3063,1400,2766,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3064,-800,3011,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3065,-2400,5481,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3066,-2100,2628,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3067,6200,5626,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3068,-2300,2093,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3069,-1400,5837,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3070,500,6445,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3071,4900,7144,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3072,-3900,5054,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3073,-4100,6435,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3074,3800,5887,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3075,-3300,2883,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3076,8900,7471,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3077,-700,3593,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3078,-2000,3115,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3079,-2700,7207,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3080,-6700,5708,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3081,2100,3174,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3082,1900,5633,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3083,-2800,4586,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3084,5800,7563,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3085,-2200,4013,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3086,-3100,2812,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-16,革命機ヴァルヴレイヴ2,3087,-5100,6401,41.0,15-60日,6234.595238095238,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3058,-3200,6714,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3059,-1900,7236,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3060,-3400,7148,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3061,9800,6322,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3062,-200,6227,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3063,-4300,4721,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3064,-6400,5693,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3065,-1400,7349,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3066,9500,6604,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3067,-3800,5813,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3068,-1200,7131,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3069,-6600,7964,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3070,2600,6095,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3071,-1300,6758,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3072,-2300,6047,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3073,4800,7034,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3074,-2200,6699,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3075,5700,7229,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3076,-500,8053,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3077,-2500,5775,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3078,-100,8091,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3079,-1500,6843,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3080,-700,7642,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3081,12300,6386,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3082,-2600,5386,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3083,-3100,6688,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3084,-5000,6973,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3085,-4100,7071,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3086,-2800,6416,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-17,革命機ヴァルヴレイヴ2,3087,-5000,7885,42.0,15-60日,6181.583333333333,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3058,-1800,6105,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3059,-100,1101,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3060,5500,6218,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3061,-1000,1603,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3062,3000,6240,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3063,-4000,4422,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3064,-2900,3547,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3065,-300,672,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3066,-1900,6878,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3067,-1300,1535,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3068,-3200,3542,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3069,3200,7471,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3070,-800,1562,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3071,4800,6301,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3072,500,7040,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3073,1600,6020,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3074,-1200,3377,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3075,4600,5265,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3076,-4300,4792,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3077,-300,2001,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3078,6900,7305,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3079,-1000,1197,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3080,0,7590,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3081,-1000,6376,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3082,300,4486,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3083,-4600,7099,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3084,-800,1086,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3085,1600,3313,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3086,-2100,4029,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-18,革命機ヴァルヴレイヴ2,3087,-1700,5940,43.0,15-60日,6171.349999999999,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3058,-3900,8624,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3059,2900,8544,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3060,-2800,5807,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3061,-5300,5331,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3062,-500,4788,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3063,-3000,4690,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3064,-1100,1245,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3065,1200,4339,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3066,-600,451,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3067,100,3347,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3068,3700,8197,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3069,1100,6402,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3070,200,5865,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3071,-600,1603,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3072,400,5393,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3073,-6800,8547,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3074,-4000,5502,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3075,1300,5498,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3076,1700,3127,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3077,-1200,5409,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3078,6100,4987,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3079,-3800,5893,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3080,-3800,5622,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3081,-1500,2987,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3082,-400,4471,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3083,2700,5932,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3084,-2900,5612,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3085,-700,1949,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3086,1800,5253,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-19,革命機ヴァルヴレイヴ2,3087,3400,3951,44.0,15-60日,6079.402380952381,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3058,-4300,6750,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3059,7200,7640,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3060,-1300,6629,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3061,-2800,7324,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3062,7300,7274,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3063,-3900,7375,45.0,15-60日,5952.357142857143,高,False
蒲田7,2025-12-20,革命機ヴァルヴレイヴ2,3064,-5400,7019,45.0,15-60日,5952.357142857143,高,False
