hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
楽園,バーサスリヴァイズ,plus,2026-04-02..2026-06-30,467,0.4784704848283714,0.0,水,2026-01-02..2026-04-01,476,0.44292485428044825,0.0,水,7,0.9642857142857145,0.00045414916919416935,False,True,
楽園,ピンクパンサーSP,hit104,2026-04-02..2026-06-30,176,0.2676314868499886,0.09506272924846358,木,2026-01-02..2026-04-01,171,0.8260488211270911,0.0,水,7,-0.8288624656799143,0.021173515581004283,False,False,
楽園,ピンクパンサーSP,plus,2026-04-02..2026-06-30,176,0.8519735661310084,0.0,木,2026-01-02..2026-04-01,171,0.7982532492340736,0.0,金,7,-0.2727272727272727,0.5540288182869683,False,False,
楽園,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,708,0.5117447645527347,0.0,木,2026-01-02..2026-04-01,670,0.08430949767391036,0.08752939557144114,金,7,0.2882999880625789,0.5306506599466652,False,False,
楽園,ファンキージャグラー2,plus,2026-04-02..2026-06-30,708,0.9958541226703816,0.0,金,2026-01-02..2026-04-01,670,0.14956715669524442,0.07176908003449721,金,7,-0.07142857142857144,0.879048193148154,False,False,
楽園,プリズムナナ,hit104,2026-04-02..2026-06-30,183,0.11419269714410714,0.1523682351207209,火,2026-01-07..2026-04-01,219,0.0789497297325029,0.15582753472294533,月,7,0.1785714285714286,0.7016579425162727,False,False,
楽園,プリズムナナ,plus,2026-04-02..2026-06-30,183,0.16068078427668447,0.13268453115498144,火,2026-01-07..2026-04-01,219,0.04952002907166063,0.1738736746698015,月,7,0.10714285714285716,0.8191508555699912,False,False,
楽園,ペルソナ5,hit104,2026-04-02..2026-06-30,77,0.13994479920931283,0.21694180562395846,金,2026-01-02..2026-03-31,162,0.7398325400130761,0.0,木,7,-0.28571428571428575,0.5345092286010406,False,False,
楽園,ペルソナ5,plus,2026-04-02..2026-06-30,77,0.15471822023594065,0.2075487510914695,金,2026-01-02..2026-03-31,162,0.8519791959144275,0.0,日,7,-0.28571428571428575,0.5345092286010406,False,False,
楽園,マイジャグラーV,hit104,2026-04-02..2026-06-30,1767,0.9824389907620491,0.0,月,2026-01-02..2026-04-01,1756,0.14646793063685512,0.04475121372918106,木,7,-0.6605782590758165,0.10626635484924557,False,False,
