weekday,entity,machine_type,mean_diff,rank_pct_mean,n_days,top1_rate
火,不二子BT,BT,438.25757575757575,0.4278373207665364,22,0.0
火,主役は銭形5,AT系,398.8095238095238,0.4888556701158139,28,0.03571428571428571
火,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,BT,269.5652173913044,0.4842471426357413,46,0.0
火,化物語,AT系,116.25816993464052,0.5091149369528886,24,0.0
火,北斗の拳 転生の章2,AT系,98.07692307692307,0.49628147673922324,20,0.0
火,吉宗,AT系,437.7811418685121,0.4862883559834258,34,0.0
火,咲‐Saki‐ 頂上決戦,AT系,3.7037037037037206,0.6422767763876415,18,0.0
火,回胴黙示録カイジ 狂宴,AT系,1305.5555555555557,0.2785208221505928,9,0.1111111111111111
火,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,AT系,440.5978260869565,0.45835333137178286,46,0.0
火,戦国†恋姫,BT,0.0,0.5465753282505851,27,0.0
火,戦国乙女4 戦乱に閃く炯眼の軍師,AT系,704.6700310559006,0.41623181191369696,46,0.043478260869565216
火,押忍!番長ZERO,AT系,424.3589743589743,0.4996320491032129,13,0.0
火,押忍！番長4,AT系,1542.3076923076924,0.35128625932909413,13,0.07692307692307693
火,攻殻機動隊,AT系,-712.5,0.6969720648771858,16,0.0
火,新ハナビ,BT,266.57608695652175,0.45041162705155835,46,0.0
火,新鬼武者3,AT系,76.29551820728292,0.5662917116944561,33,0.030303030303030304
火,東京リベンジャーズ,AT系,-53.14041416982593,0.5509419138566095,37,0.0
火,東京喰種,AT系,37.804878048780495,0.5538752227631971,46,0.0
火,機動戦士ガンダムユニコーン 覚醒DRIVE,AT系,-39.523809523809526,0.548943661971831,5,0.0
火,沖ドキ!DUO アンコール,AT系,15.21256521256521,0.5248501695469073,22,0.0
火,沖ドキ!ゴージャス 30Φ,AT系,-45.12844611528823,0.6082107044479511,24,0.0
火,無職転生 ～異世界行ったら本気だす～,AT系,79.54545454545455,0.48630404309021463,22,0.0
火,甲鉄城のカバネリ,AT系,544.4746376811594,0.3953401189149914,46,0.0
火,甲鉄城のカバネリ 海門(うなと)決戦,AT系,-299.2647058823529,0.634004105146175,12,0.0
火,痛いのは嫌なので防御力に極振りしたいと思います。,AT系,281.19565217391306,0.4830164163117152,46,0.043478260869565216
火,真・一騎当千,AT系,227.27272727272728,0.6261456329177825,22,0.045454545454545456
火,真打 吉宗,AT系,-116.19047619047618,0.5406606304493629,7,0.0
火,範馬刃牙,AT系,121.875,0.4799718196457327,12,0.0
火,絶対衝激IV,AT系,826.3888888888888,0.5357156191329578,6,0.0
火,翔べ！ハーレムエース,BT,793.939393939394,0.3810827492130635,11,0.0
火,荒野のコトブキ飛行隊,AT系,-28.571428571428573,0.5626296082949309,7,0.0
火,虚構推理,AT系,-857.1428571428571,0.698775989268947,7,0.0
火,転生したら剣でした,AT系,-50.0,0.6164874551971326,9,0.0
火,鉄拳6,AT系,-79.25925925925925,0.5517672901705357,18,0.0
火,銀河英雄伝説 Die Neue These,AT系,-404.1666666666667,0.6616618084009388,12,0.0
火,防空少女ラブキューレ2～極限の共鳴～,AT系,936.3636363636364,0.43859239485619733,22,0.09090909090909091
火,革命機ヴァルヴレイヴ,AT系,426.7160278745644,0.4541886308474165,41,0.0
火,革命機ヴァルヴレイヴ2,AT系,158.69047619047618,0.5084383414230881,28,0.03571428571428571
火,麻雀格闘倶楽部 覚醒,AT系,-341.6666666666667,0.6833994105733235,12,0.0
金,A‐SLOT+ 異世界かるてっと,BT,-642.8571428571429,0.7598088531187123,7,0.0
金,L麻雀物語,AT系,996.6666666666666,0.33252398834844954,15,0.06666666666666667
金,SHAKE BONUS TRIGGER,BT,-41.935483870967744,0.5162777016423445,31,0.0
金,ToLOVEるダークネス TRANCE ver.8.7,AT系,238.6352657004831,0.4755825611057275,46,0.0
金,いざ！番長,AT系,-54.62387853692202,0.5639890745110377,46,0.0
金,うみねこのなく頃に2,BT,334.82142857142856,0.35931174304279784,16,0.0
金,かぐや様は告らせたい,AT系,-15.038138825324179,0.5554075406355957,46,0.021739130434782608
金,からくりサーカス,AT系,322.5431277867559,0.47375106877530726,46,0.021739130434782608
金,この素晴らしい世界に祝福を！,AT系,430.9782608695652,0.43891505274237913,46,0.0
金,とある科学の超電磁砲2,AT系,-183.7037037037037,0.5749759400390935,27,0.037037037037037035
金,とある魔術の禁書目録,AT系,-100.0,0.5875114819350887,12,0.0
金,わたしの幸せな結婚,AT系,573.6111111111111,0.4684857945071742,9,0.0
金,アイムジャグラーEX-TP,A型,256.2344021148575,0.41434823124964376,26,0.0
金,アクダマドライブ,AT系,-114.28571428571429,0.5717359713838588,7,0.14285714285714285
金,アズールレーン THE ANIMATION,AT系,-250.23809523809524,0.6038993809491316,42,0.047619047619047616
金,アレックス ブライト,BT,82.2463768115942,0.5204121059323568,46,0.0
金,ウルトラミラクルジャグラー,A型,199.1304347826087,0.47663704109346694,46,0.0
金,ガールズ&パンツァー 最終章,AT系,97.10144927536233,0.5317400671978029,46,0.021739130434782608
金,キングハナハナ-30,A型,310.4619565217391,0.4014284839426134,46,0.021739130434782608
金,クランキークレスト,BT,116.66666666666666,0.5215843452231206,22,0.0
金,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,BT,222.85714285714286,0.5001071631090481,35,0.02857142857142857
金,グランベルム,AT系,311.42857142857144,0.47465018991875313,35,0.0
金,ゴッドイーター リザレクション,AT系,-140.3882817949314,0.5813695961414157,46,0.0
金,ゴブリンスレイヤーII,AT系,-417.31601731601734,0.6883509003074221,11,0.0
金,ゴーゴージャグラー3,A型,153.59168241965975,0.4671335920003102,46,0.0
金,シャーマンキング,AT系,-263.22463768115944,0.6284175284028101,46,0.021739130434782608
金,ジャグラーガールズ,A型,206.76328502415458,0.44534059886409216,46,0.0
金,スマスロ サンダーV,BT,20.833333333333332,0.49021838357034314,12,0.0
金,スマスロ ドルアーガの塔,BT,-300.0,0.6073380171740828,6,0.0
金,スマスロ ハナビ,BT,175.0,0.41782761788120026,16,0.0
金,スマスロ北斗の拳,AT系,368.28582433620204,0.3839512189534041,46,0.0
金,スマスロ炎炎ノ消防隊,AT系,477.991452991453,0.48616336429880863,39,0.02564102564102564
金,スマスロ炎炎ノ消防隊2,AT系,-109.89583333333337,0.6012169788051983,16,0.0
金,スマスロ秘宝伝,AT系,-167.6470588235294,0.6306044410264359,17,0.058823529411764705
金,スマート沖スロ ニューキングハナハナV,A型,-140.3846153846154,0.5849295631904328,13,0.0
金,スーパーブラックジャック,AT系,76.7663043478261,0.5302814494955758,46,0.021739130434782608
金,スーパーリオエース2,AT系,-1287.5,0.5774647887323944,2,0.0
金,ソードアート・オンライン,AT系,631.055900621118,0.3621216221601711,46,0.043478260869565216
金,ゾンビランドサガ,AT系,31.34057971014493,0.5461590006750492,46,0.0
金,タクトオーパス デスティニー,AT系,212.5,0.4295774647887324,2,0.0
金,ダーリン・イン・ザ・フランキス,AT系,-206.48351648351652,0.6204473147975136,26,0.0
金,ディスクアップ ULTRAREMIX,BT,154.68903077598728,0.4531829767890266,46,0.0
金,ディスクアップ2,BT,371.7391304347826,0.434263287084818,46,0.043478260869565216
金,デビル メイ クライ5 スタイリッシュトライブ,AT系,-8.055555555555562,0.5420568892175036,24,0.0
金,ドッチ,AT系,-1500.0,0.7996478873239437,5,0.0
金,ネオアイムジャグラーEX,A型,123.50877236519652,0.4417829326016632,37,0.0
金,ネオプラネット,AT系,387.27272727272725,0.5616918119759029,11,0.09090909090909091
金,ハイパーラッシュ,BT,188.23529411764707,0.5193445629742676,17,0.0
金,ハイビリターン‐30,BT,-446.42857142857144,0.7689216832261835,4,0.0
金,ハッピージャグラーVIII,A型,195.43478260869566,0.45288719939921085,46,0.0
金,バイオハザード RE:2,AT系,357.6923076923077,0.47053257508377133,13,0.0
金,バイオハザード RE:3,AT系,-793.75,0.8450704225352113,2,0.0
金,バイオハザード5,AT系,203.72474747474746,0.5032319941852809,22,0.0
金,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,AT系,872.8260869565217,0.4705107752945587,46,0.08695652173913043
金,バベル,AT系,583.3333333333334,0.4016393442622951,2,0.0
金,バンドリ！,AT系,281.5217391304348,0.5711593039919415,46,0.10869565217391304
金,バーサスリヴァイズ,BT,196.0144927536232,0.45898987415795445,46,0.0
金,バーニングエクスプレス,AT系,-106.25,0.617052392052392,8,0.125
金,ビッグドリーム THE GOLDEN PUSHER,AT系,-2971.4285714285716,0.9929577464788732,2,0.0
金,ファンキージャグラー2,A型,175.90579710144928,0.4378994220238203,46,0.0
金,プリズムナナ,AT系,2.777777777777762,0.5802400099418624,24,0.041666666666666664
金,マイジャグラーV,A型,123.72234935163998,0.45873837348996144,46,0.0
金,マギアレコード 魔法少女まどか☆マギカ外伝,AT系,384.43018511752524,0.4378028455121185,46,0.021739130434782608
金,マジカルハロウィン ボーナストリガー,BT,31.1111111111111,0.5014832220216277,15,0.0
金,マジカルハロウィン8,BT,284.7826086956522,0.44215764991471046,46,0.0
金,マタドールIII,BT,-95.0,0.5899641577060932,5,0.0
金,ミスタージャグラー,A型,26.08695652173913,0.5197817580206638,46,0.0
金,ミリオンゴッド‐神々の軌跡‐,AT系,-640.5333333333333,0.7354068857589985,5,0.0
金,モンキーターンV,AT系,299.951809809381,0.40318613705936884,46,0.0
金,モンスターハンターライズ,AT系,393.7346806300437,0.46642258923704916,46,0.043478260869565216
金,ヨルムンガンド,AT系,-802.8571428571429,0.6799966465459423,7,0.0
金,ラブ嬢3～Wご指名はいかがですか?～,AT系,616.6666666666666,0.479258799064861,9,0.0
金,ルパン三世 大航海者の秘宝,AT系,-1225.0,0.9322033898305084,2,0.0
金,ヱヴァンゲリヲン ～約束の扉～,BT,49.92424242424243,0.5097732631630763,44,0.0
金,七つの魔剣が支配する,AT系,133.38509316770188,0.5509342323252483,46,0.021739130434782608
金,不二子BT,BT,127.27272727272727,0.4851912997281254,22,0.0
金,主役は銭形5,AT系,-360.7142857142857,0.6185932130048881,28,0.0
金,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,BT,472.2826086956522,0.3928740110659044,46,0.0
金,化物語,AT系,-118.09640522875817,0.5420179068793581,24,0.0
金,北斗の拳 転生の章2,AT系,122.6923076923077,0.5141876511594822,20,0.05
金,吉宗,AT系,424.72750865051904,0.44909612754708683,34,0.0
金,咲‐Saki‐ 頂上決戦,AT系,51.85185185185186,0.5682357900413824,18,0.0
金,回胴黙示録カイジ 狂宴,AT系,1166.6666666666667,0.36255451383371295,9,0.1111111111111111
金,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,AT系,599.4021739130435,0.38543210201841543,46,0.021739130434782608
金,戦国†恋姫,BT,200.0,0.4427773462884795,27,0.0
金,戦国乙女4 戦乱に閃く炯眼の軍師,AT系,267.75720656155437,0.48969216211845373,46,0.021739130434782608
金,押忍!番長ZERO,AT系,-258.974358974359,0.6328213074692214,13,0.0
金,押忍！番長4,AT系,-49.358974358974365,0.5935526089557877,13,0.0
金,攻殻機動隊,AT系,587.5,0.4118426592161666,16,0.125
金,新ハナビ,BT,221.4673913043478,0.4323694205709169,46,0.0
金,新鬼武者3,AT系,-175.84988540870896,0.5484699456688684,33,0.0
金,東京リベンジャーズ,AT系,156.45475792534617,0.5127806169573029,37,0.02702702702702703
金,東京喰種,AT系,-85.94909862142097,0.5888497331090867,46,0.021739130434782608
金,機動戦士ガンダムユニコーン 覚醒DRIVE,AT系,-286.66666666666663,0.6029342723004695,5,0.0
金,沖ドキ!DUO アンコール,AT系,-92.63791763791762,0.5651389256020999,22,0.0
金,沖ドキ!ゴージャス 30Φ,AT系,-225.86152882205513,0.644634561749075,24,0.0
金,無職転生 ～異世界行ったら本気だす～,AT系,-136.55303030303028,0.5628361205311047,22,0.0
金,甲鉄城のカバネリ,AT系,542.3007246376812,0.39446543839214265,46,0.0
金,甲鉄城のカバネリ 海門(うなと)決戦,AT系,-277.20588235294116,0.5391597775056134,12,0.0
金,痛いのは嫌なので防御力に極振りしたいと思います。,AT系,401.35869565217394,0.4209833174062349,46,0.0
金,真・一騎当千,AT系,34.09090909090909,0.5797436454481081,22,0.0
金,真打 吉宗,AT系,119.04761904761907,0.4747932036664431,7,0.0
金,範馬刃牙,AT系,-181.25,0.5655696457326892,12,0.0
金,絶対衝激IV,AT系,-835.7142857142857,0.7250269731548533,7,0.0
金,翔べ！ハーレムエース,BT,484.84848484848493,0.4811347305644171,11,0.0
金,荒野のコトブキ飛行隊,AT系,-32.142857142857146,0.5792914746543778,7,0.0
金,虚構推理,AT系,-685.7142857142857,0.6860887547507266,7,0.0
金,転生したら剣でした,AT系,528.8888888888889,0.4313022700119474,9,0.0
金,鉄拳6,AT系,-516.63139329806,0.6470225920496384,18,0.0
金,銀河英雄伝説 Die Neue These,AT系,-425.0,0.6466426488165619,12,0.0
金,防空少女ラブキューレ2～極限の共鳴～,AT系,672.7272727272727,0.4533662341906268,22,0.09090909090909091
金,革命機ヴァルヴレイヴ,AT系,-7.244483159117319,0.5472615962182268,41,0.024390243902439025
金,革命機ヴァルヴレイヴ2,AT系,-63.1609195402299,0.5222353069559124,29,0.0
金,麻雀格闘倶楽部 覚醒,AT系,916.6666666666666,0.43406243514939163,12,0.08333333333333333
