hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
ヒロキ,甲鉄城のカバネリ,hit104,2026-04-02..2026-06-30,217,0.14740981996387112,0.19188345828112066,31.0,2026-01-02..2026-04-01,246,0.13771625873145804,0.1847405118284809,20.0,31,-0.09490331979736032,0.6115698487096648,False,False,
ヒロキ,甲鉄城のカバネリ,plus,2026-04-02..2026-06-30,217,0.2498076239918285,0.1469778632309786,8.0,2026-01-02..2026-04-01,246,0.6216514781599423,0.0,20.0,31,-0.08960976858576719,0.6316615732581379,False,False,
ヒロキ,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=5 < 200
ヒロキ,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=5 < 200
ヒロキ,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=151 < 200; window1_n=0 < 200
ヒロキ,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=151 < 200; window1_n=0 < 200
ヒロキ,虚構推理,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ヒロキ,虚構推理,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ヒロキ,鉄拳6,hit104,2026-04-02..2026-06-30,262,0.5680761983506003,0.0,9.0,2026-02-04..2026-04-01,246,0.9442493339959405,0.0,29.0,31,0.0995720468465503,0.5940759329918355,False,False,
ヒロキ,鉄拳6,plus,2026-04-02..2026-06-30,262,0.5886913768805038,0.0,9.0,2026-02-04..2026-04-01,246,0.9186816620041106,0.0,8.0,31,0.12240833815818007,0.5118193926985494,False,False,
ヒロキ,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,498,0.9152602326779752,0.0,10.0,2026-01-02..2026-04-01,639,0.12484549092876163,0.11872185885875111,9.0,31,0.2978367901423234,0.1036706957945624,False,False,
ヒロキ,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,498,0.9133273756005688,0.0,10.0,2026-01-02..2026-04-01,639,0.07084553065375852,0.1371728031426369,9.0,31,0.16946478431941006,0.3620940245435989,False,False,
ヒロキ,麻雀格闘倶楽部 覚醒,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=78 < 200; window1_n=81 < 200
ヒロキ,麻雀格闘倶楽部 覚醒,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=78 < 200; window1_n=81 < 200
