index,debut_phase,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
1,15-60日,-314.0,75.90361445783132,40.0,98.14337130141172,-389.90361445783134,0.0,0.0,0.0,0.0,5.0,1.428,7.0,1.1489655172413793,6.0,1.4045901639344263,4.0,1.393170731707317,2026-04-22,v12c_tuned,90,event,top50
2,61-180日,320.6896551724138,37.08029197080292,41.37931034482759,103.23935490813392,283.60936320161085,0.0,0.0,1.0,1.2310344827586206,4.0,1.9696551724137932,5.0,1.4149821640903686,4.0,1.614471452798191,4.0,2.40201850294365,2026-04-22,v12c_tuned,90,event,top50
3,pre_existing,-574.0,95.48192771084338,36.0,91.18113869426348,-669.4819277108434,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4924137931034483,1.0,0.23409836065573772,0.0,0.0,2026-04-22,v12c_tuned,90,event,top50
0,1-14日,29.41176470588235,49.55882352941177,47.05882352941176,103.68109134287981,-20.147058823529417,1.0,2.1,4.0,4.2,7.0,2.94,11.0,2.655172413793103,8.0,2.7540983606557377,6.0,3.073170731707317,2026-04-22,v12c_tuned,90,event,bottom50
1,15-60日,-598.0,97.28915662650603,30.0,95.95519840501368,-695.289156626506,0.0,0.0,0.0,0.0,5.0,1.428,5.0,0.8206896551724139,5.0,1.1704918032786886,3.0,1.0448780487804878,2026-04-22,v12c_tuned,90,event,bottom50
2,61-180日,320.6896551724138,37.08029197080292,41.37931034482759,103.23935490813392,283.60936320161085,0.0,0.0,1.0,1.2310344827586206,4.0,1.9696551724137932,5.0,1.4149821640903686,4.0,1.614471452798191,4.0,2.40201850294365,2026-04-22,v12c_tuned,90,event,bottom50
3,pre_existing,316.0,28.46385542168675,38.0,100.9017966706817,287.53614457831327,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,9.0,1.477241379310345,7.0,1.638688524590164,3.0,1.0448780487804878,2026-04-22,v12c_tuned,90,event,bottom50
0,1-14日,29.41176470588235,49.55882352941177,47.05882352941176,103.6810913428798,-20.147058823529417,1.0,2.1,4.0,4.2,7.0,2.94,11.0,2.655172413793103,8.0,2.7540983606557377,6.0,3.073170731707317,2026-04-22,v12d_tuned_half,90,event,top50
1,15-60日,-364.0,79.66867469879519,38.0,97.66474103358354,-443.6686746987952,0.0,0.0,0.0,0.0,5.0,1.428,7.0,1.1489655172413793,6.0,1.4045901639344263,4.0,1.393170731707317,2026-04-22,v12d_tuned_half,90,event,top50
2,61-180日,320.6896551724138,37.08029197080292,41.37931034482759,103.23935490813392,283.60936320161085,0.0,0.0,1.0,1.2310344827586206,4.0,1.9696551724137932,5.0,1.4149821640903686,4.0,1.614471452798191,4.0,2.40201850294365,2026-04-22,v12d_tuned_half,90,event,top50
3,pre_existing,-574.0,95.48192771084338,36.0,91.18113869426348,-669.4819277108434,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4924137931034483,1.0,0.23409836065573772,0.0,0.0,2026-04-22,v12d_tuned_half,90,event,top50
0,1-14日,29.41176470588235,49.55882352941177,47.05882352941176,103.68109134287982,-20.147058823529417,1.0,2.1,4.0,4.2,7.0,2.94,11.0,2.655172413793103,8.0,2.7540983606557377,6.0,3.073170731707317,2026-04-22,v12d_tuned_half,90,event,bottom50
1,15-60日,-598.0,97.28915662650603,30.0,95.95519840501369,-695.289156626506,0.0,0.0,0.0,0.0,5.0,1.428,5.0,0.8206896551724139,5.0,1.1704918032786886,3.0,1.0448780487804878,2026-04-22,v12d_tuned_half,90,event,bottom50
2,61-180日,320.6896551724138,37.08029197080292,41.37931034482759,103.23935490813392,283.60936320161085,0.0,0.0,1.0,1.2310344827586206,4.0,1.9696551724137932,5.0,1.4149821640903686,4.0,1.614471452798191,4.0,2.40201850294365,2026-04-22,v12d_tuned_half,90,event,bottom50
3,pre_existing,316.0,28.46385542168675,38.0,100.9017966706817,287.53614457831327,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,9.0,1.477241379310345,7.0,1.638688524590164,3.0,1.0448780487804878,2026-04-22,v12d_tuned_half,90,event,bottom50
0,1-14日,-2105.8823529411766,-60.0,14.705882352941178,86.42920962125962,-2045.8823529411766,1.0,2.1,1.0,1.05,2.0,0.84,2.0,1.0,1.0,0.75,1.0,1.4,2026-04-23,v12c_tuned,90,non_event,top50
1,15-60日,-112.0,-160.84337349397592,34.0,94.62069212981221,48.84337349397592,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,7.0,2.38,5.0,2.5500000000000003,1.0,0.952,2026-04-23,v12c_tuned,90,non_event,top50
2,61-180日,113.79310344827586,-168.90510948905109,34.48275862068966,101.86486129333336,282.69821293732696,1.0,2.462068965517241,1.0,1.2310344827586206,3.0,1.477241379310345,3.0,1.7586206896551724,2.0,1.7586206896551724,1.0,1.6413793103448278,2026-04-23,v12c_tuned,90,non_event,top50
3,pre_existing,-272.0,-148.79518072289156,30.0,92.11076618798812,-123.20481927710844,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,3.0,1.02,2.0,1.02,2.0,1.904,2026-04-23,v12c_tuned,90,non_event,top50
0,1-14日,-2105.8823529411766,-60.0,14.705882352941178,86.42920962125962,-2045.8823529411766,1.0,2.1,1.0,1.05,2.0,0.84,2.0,1.0,1.0,0.75,1.0,1.4,2026-04-23,v12c_tuned,90,non_event,bottom50
1,15-60日,-212.0,-153.3132530120482,34.0,94.83069367117689,-58.68674698795181,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,8.0,2.7199999999999998,5.0,2.5500000000000003,1.0,0.952,2026-04-23,v12c_tuned,90,non_event,bottom50
2,61-180日,113.79310344827586,-168.90510948905109,34.48275862068966,101.86486129333336,282.69821293732696,1.0,2.462068965517241,1.0,1.2310344827586206,3.0,1.477241379310345,3.0,1.7586206896551724,2.0,1.7586206896551724,1.0,1.6413793103448278,2026-04-23,v12c_tuned,90,non_event,bottom50
3,pre_existing,76.0,-175.0,28.000000000000004,95.87912171910624,251.0,2.0,2.8560000000000003,5.0,3.5700000000000003,7.0,1.9992,5.0,1.7,5.0,2.5500000000000003,3.0,2.856,2026-04-23,v12c_tuned,90,non_event,bottom50
0,1-14日,-2105.8823529411766,-60.0,14.705882352941178,86.4292096212596,-2045.8823529411766,1.0,2.1,1.0,1.05,2.0,0.84,2.0,1.0,1.0,0.75,1.0,1.4,2026-04-23,v12d_tuned_half,90,non_event,top50
1,15-60日,-112.0,-160.84337349397592,34.0,94.62069212981221,48.84337349397592,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,7.0,2.38,5.0,2.5500000000000003,1.0,0.952,2026-04-23,v12d_tuned_half,90,non_event,top50
2,61-180日,113.79310344827586,-168.90510948905109,34.48275862068966,101.86486129333336,282.69821293732696,1.0,2.462068965517241,1.0,1.2310344827586206,3.0,1.477241379310345,3.0,1.7586206896551724,2.0,1.7586206896551724,1.0,1.6413793103448278,2026-04-23,v12d_tuned_half,90,non_event,top50
3,pre_existing,-272.0,-148.79518072289156,30.0,92.11076618798812,-123.20481927710844,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,3.0,1.02,2.0,1.02,2.0,1.904,2026-04-23,v12d_tuned_half,90,non_event,top50
0,1-14日,-2105.8823529411766,-60.0,14.705882352941178,86.4292096212596,-2045.8823529411766,1.0,2.1,1.0,1.05,2.0,0.84,2.0,1.0,1.0,0.75,1.0,1.4,2026-04-23,v12d_tuned_half,90,non_event,bottom50
1,15-60日,-212.0,-153.3132530120482,34.0,94.83069367117689,-58.68674698795181,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,8.0,2.7199999999999998,5.0,2.5500000000000003,1.0,0.952,2026-04-23,v12d_tuned_half,90,non_event,bottom50
2,61-180日,113.79310344827586,-168.90510948905109,34.48275862068966,101.86486129333335,282.69821293732696,1.0,2.462068965517241,1.0,1.2310344827586206,3.0,1.477241379310345,3.0,1.7586206896551724,2.0,1.7586206896551724,1.0,1.6413793103448278,2026-04-23,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,76.0,-175.0,28.000000000000004,95.87912171910624,251.0,2.0,2.8560000000000003,5.0,3.5700000000000003,7.0,1.9992,5.0,1.7,5.0,2.5500000000000003,3.0,2.856,2026-04-23,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-1020.5882352941177,22.794117647058822,23.52941176470588,93.02593948284571,-1043.3823529411766,1.0,2.1,3.0,3.1500000000000004,5.0,2.1,7.0,1.9864864864864866,5.0,2.234042553191489,4.0,3.36,2026-04-24,v12c_tuned,90,non_event,top50
1,15-60日,390.0,-58.28313253012048,54.0,102.75563070124916,448.2831325301205,0.0,0.0,1.0,0.7140000000000001,8.0,2.2848,12.0,2.3156756756756756,7.0,2.126808510638298,3.0,1.7136,2026-04-24,v12c_tuned,90,non_event,top50
2,61-180日,-27.586206896551722,-26.861313868613138,41.37931034482759,96.76880793421968,-0.7248930279385846,0.0,0.0,0.0,0.0,3.0,1.477241379310345,4.0,1.330848089468779,2.0,1.0476889214966985,0.0,0.0,2026-04-24,v12c_tuned,90,non_event,top50
3,pre_existing,-324.0,-4.518072289156627,30.0,93.25765412388137,-319.48192771084337,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.38594594594594595,1.0,0.3038297872340426,0.0,0.0,2026-04-24,v12c_tuned,90,non_event,top50
0,1-14日,-1020.5882352941177,22.794117647058822,23.52941176470588,93.02593948284571,-1043.3823529411766,1.0,2.1,3.0,3.1500000000000004,5.0,2.1,7.0,1.9864864864864866,5.0,2.234042553191489,4.0,3.36,2026-04-24,v12c_tuned,90,non_event,bottom50
1,15-60日,718.0,-82.98192771084338,54.0,105.29572518111792,800.9819277108434,2.0,2.8560000000000003,4.0,2.8560000000000003,11.0,3.1416,13.0,2.5086486486486486,10.0,3.0382978723404257,5.0,2.856,2026-04-24,v12c_tuned,90,non_event,bottom50
2,61-180日,-27.586206896551722,-26.861313868613138,41.37931034482759,96.7688079342197,-0.7248930279385846,0.0,0.0,0.0,0.0,3.0,1.477241379310345,4.0,1.330848089468779,2.0,1.0476889214966985,0.0,0.0,2026-04-24,v12c_tuned,90,non_event,bottom50
3,pre_existing,396.0,-58.734939759036145,36.0,110.50830065742412,454.73493975903614,2.0,2.8560000000000003,4.0,2.8560000000000003,8.0,2.2848,8.0,1.5437837837837838,8.0,2.4306382978723406,5.0,2.856,2026-04-24,v12c_tuned,90,non_event,bottom50
0,1-14日,-1020.5882352941177,22.794117647058822,23.52941176470588,93.02593948284571,-1043.3823529411766,1.0,2.1,3.0,3.1500000000000004,5.0,2.1,7.0,1.9864864864864866,5.0,2.234042553191489,4.0,3.36,2026-04-24,v12d_tuned_half,90,non_event,top50
1,15-60日,390.0,-58.28313253012048,54.0,102.75563070124916,448.2831325301205,0.0,0.0,1.0,0.7140000000000001,8.0,2.2848,12.0,2.3156756756756756,7.0,2.126808510638298,3.0,1.7136,2026-04-24,v12d_tuned_half,90,non_event,top50
2,61-180日,-27.586206896551722,-26.861313868613138,41.37931034482759,96.76880793421968,-0.7248930279385846,0.0,0.0,0.0,0.0,3.0,1.477241379310345,4.0,1.330848089468779,2.0,1.0476889214966985,0.0,0.0,2026-04-24,v12d_tuned_half,90,non_event,top50
3,pre_existing,-324.0,-4.518072289156627,30.0,93.25765412388137,-319.48192771084337,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.38594594594594595,1.0,0.3038297872340426,0.0,0.0,2026-04-24,v12d_tuned_half,90,non_event,top50
0,1-14日,-1020.5882352941177,22.794117647058822,23.52941176470588,93.02593948284573,-1043.3823529411766,1.0,2.1,3.0,3.1500000000000004,5.0,2.1,7.0,1.9864864864864866,5.0,2.234042553191489,4.0,3.36,2026-04-24,v12d_tuned_half,90,non_event,bottom50
1,15-60日,718.0,-82.98192771084338,54.0,105.29572518111794,800.9819277108434,2.0,2.8560000000000003,4.0,2.8560000000000003,11.0,3.1416,13.0,2.5086486486486486,10.0,3.0382978723404257,5.0,2.856,2026-04-24,v12d_tuned_half,90,non_event,bottom50
2,61-180日,-27.586206896551722,-26.861313868613138,41.37931034482759,96.7688079342197,-0.7248930279385846,0.0,0.0,0.0,0.0,3.0,1.477241379310345,4.0,1.330848089468779,2.0,1.0476889214966985,0.0,0.0,2026-04-24,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,396.0,-58.734939759036145,36.0,110.50830065742412,454.73493975903614,2.0,2.8560000000000003,4.0,2.8560000000000003,8.0,2.2848,8.0,1.5437837837837838,8.0,2.4306382978723406,5.0,2.856,2026-04-24,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-1497.0588235294117,129.55882352941177,38.23529411764706,94.45371983946109,-1626.6176470588234,0.0,0.0,0.0,0.0,2.0,0.84,8.0,1.4736842105263157,4.0,1.1199999999999999,2.0,0.75,2026-04-25,v12c_tuned,90,non_event,top50
1,15-60日,258.0,36.596385542168676,48.0,102.42182214566218,221.40361445783134,0.0,0.0,0.0,0.0,3.0,0.8568,10.0,1.2526315789473683,5.0,0.952,3.0,0.765,2026-04-25,v12c_tuned,90,non_event,top50
2,61-180日,-486.2068965517241,74.8905109489051,41.37931034482759,95.82302616431099,-561.0974075006293,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6479128856624319,2.0,0.6565517241379311,1.0,0.4396551724137931,2026-04-25,v12c_tuned,90,non_event,top50
3,pre_existing,78.0,50.15060240963855,40.0,100.32058260763253,27.84939759036145,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,9.0,1.1273684210526316,8.0,1.5232,6.0,1.53,2026-04-25,v12c_tuned,90,non_event,top50
0,1-14日,-1497.0588235294117,129.55882352941177,38.23529411764706,94.45371983946109,-1626.6176470588234,0.0,0.0,0.0,0.0,2.0,0.84,8.0,1.4736842105263157,4.0,1.1199999999999999,2.0,0.75,2026-04-25,v12c_tuned,90,non_event,bottom50
1,15-60日,52.0,52.10843373493976,46.0,101.0541622187179,-0.10843373493975861,0.0,0.0,0.0,0.0,2.0,0.5712,11.0,1.3778947368421053,6.0,1.1424,3.0,0.765,2026-04-25,v12c_tuned,90,non_event,bottom50
2,61-180日,-486.2068965517241,74.8905109489051,41.37931034482759,95.82302616431099,-561.0974075006293,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6479128856624319,2.0,0.6565517241379311,1.0,0.4396551724137931,2026-04-25,v12c_tuned,90,non_event,bottom50
3,pre_existing,822.0,-5.873493975903615,44.0,107.29924669884267,827.8734939759037,3.0,4.284000000000001,4.0,2.8560000000000003,10.0,2.856,11.0,1.3778947368421053,10.0,1.904,10.0,2.5500000000000003,2026-04-25,v12c_tuned,90,non_event,bottom50
0,1-14日,-1497.0588235294117,129.55882352941177,38.23529411764706,94.45371983946109,-1626.6176470588234,0.0,0.0,0.0,0.0,2.0,0.84,8.0,1.4736842105263157,4.0,1.1199999999999999,2.0,0.75,2026-04-25,v12d_tuned_half,90,non_event,top50
1,15-60日,258.0,36.596385542168676,48.0,102.42182214566218,221.40361445783134,0.0,0.0,0.0,0.0,3.0,0.8568,10.0,1.2526315789473683,5.0,0.952,3.0,0.765,2026-04-25,v12d_tuned_half,90,non_event,top50
2,61-180日,-486.2068965517241,74.8905109489051,41.37931034482759,95.82302616431099,-561.0974075006293,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6479128856624319,2.0,0.6565517241379311,1.0,0.4396551724137931,2026-04-25,v12d_tuned_half,90,non_event,top50
3,pre_existing,78.0,50.15060240963855,40.0,100.32058260763253,27.84939759036145,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,9.0,1.1273684210526316,8.0,1.5232,6.0,1.53,2026-04-25,v12d_tuned_half,90,non_event,top50
0,1-14日,-1497.0588235294117,129.55882352941177,38.23529411764706,94.45371983946109,-1626.6176470588234,0.0,0.0,0.0,0.0,2.0,0.84,8.0,1.4736842105263157,4.0,1.1199999999999999,2.0,0.75,2026-04-25,v12d_tuned_half,90,non_event,bottom50
1,15-60日,138.0,45.63253012048193,50.0,101.54294843832689,92.36746987951807,0.0,0.0,0.0,0.0,2.0,0.5712,11.0,1.3778947368421053,6.0,1.1424,3.0,0.765,2026-04-25,v12d_tuned_half,90,non_event,bottom50
2,61-180日,-486.2068965517241,74.8905109489051,41.37931034482759,95.82302616431099,-561.0974075006293,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6479128856624319,2.0,0.6565517241379311,1.0,0.4396551724137931,2026-04-25,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,822.0,-5.873493975903615,44.0,107.29924669884267,827.8734939759037,3.0,4.284000000000001,4.0,2.8560000000000003,10.0,2.856,11.0,1.3778947368421053,10.0,1.904,10.0,2.5500000000000003,2026-04-25,v12d_tuned_half,90,non_event,bottom50
0,1-14日,26.470588235294116,262.5,38.23529411764706,103.1973891001688,-236.02941176470588,1.0,2.1,4.0,4.2,7.0,2.94,10.0,1.7213114754098362,9.0,2.3333333333333335,9.0,3.0483870967741935,2026-04-26,v12c_tuned,90,non_event,top50
1,15-60日,-788.0,329.51807228915663,36.0,95.6256213836161,-1117.5180722891566,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,6.0,0.7022950819672131,1.0,0.17629629629629628,1.0,0.2303225806451613,2026-04-26,v12c_tuned,90,non_event,top50
2,61-180日,575.8620689655172,237.5182481751825,55.172413793103445,105.30794750661723,338.3438207903347,1.0,2.462068965517241,1.0,1.2310344827586206,4.0,1.9696551724137932,8.0,1.614471452798191,5.0,1.5197956577266922,4.0,1.5884315906562847,2026-04-26,v12c_tuned,90,non_event,top50
3,pre_existing,-70.0,275.45180722891564,36.0,97.034170798671,-345.45180722891564,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.819344262295082,4.0,0.7051851851851851,4.0,0.9212903225806452,2026-04-26,v12c_tuned,90,non_event,top50
0,1-14日,26.470588235294116,262.5,38.23529411764706,103.1973891001688,-236.02941176470588,1.0,2.1,4.0,4.2,7.0,2.94,10.0,1.7213114754098362,9.0,2.3333333333333335,9.0,3.0483870967741935,2026-04-26,v12c_tuned,90,non_event,bottom50
1,15-60日,-1060.0,350.0,34.0,93.92821888705645,-1410.0,0.0,0.0,0.0,0.0,2.0,0.5712,6.0,0.7022950819672131,2.0,0.35259259259259257,2.0,0.4606451612903226,2026-04-26,v12c_tuned,90,non_event,bottom50
2,61-180日,575.8620689655172,237.5182481751825,55.172413793103445,105.30794750661725,338.3438207903347,1.0,2.462068965517241,1.0,1.2310344827586206,4.0,1.9696551724137932,8.0,1.614471452798191,5.0,1.5197956577266922,4.0,1.5884315906562847,2026-04-26,v12c_tuned,90,non_event,bottom50
3,pre_existing,374.0,242.01807228915663,46.0,105.28150733773808,131.98192771084337,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,11.0,1.2875409836065574,9.0,1.5866666666666667,7.0,1.612258064516129,2026-04-26,v12c_tuned,90,non_event,bottom50
0,1-14日,26.470588235294116,262.5,38.23529411764706,103.19738910016882,-236.02941176470588,1.0,2.1,4.0,4.2,7.0,2.94,10.0,1.7213114754098362,9.0,2.3333333333333335,9.0,3.0483870967741935,2026-04-26,v12d_tuned_half,90,non_event,top50
1,15-60日,-788.0,329.51807228915663,36.0,95.6256213836161,-1117.5180722891566,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,6.0,0.7022950819672131,1.0,0.17629629629629628,1.0,0.2303225806451613,2026-04-26,v12d_tuned_half,90,non_event,top50
2,61-180日,575.8620689655172,237.5182481751825,55.172413793103445,105.30794750661723,338.3438207903347,1.0,2.462068965517241,1.0,1.2310344827586206,4.0,1.9696551724137932,8.0,1.614471452798191,5.0,1.5197956577266922,4.0,1.5884315906562847,2026-04-26,v12d_tuned_half,90,non_event,top50
3,pre_existing,-70.0,275.45180722891564,36.0,97.034170798671,-345.45180722891564,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.819344262295082,4.0,0.7051851851851851,4.0,0.9212903225806452,2026-04-26,v12d_tuned_half,90,non_event,top50
0,1-14日,26.470588235294116,262.5,38.23529411764706,103.1973891001688,-236.02941176470588,1.0,2.1,4.0,4.2,7.0,2.94,10.0,1.7213114754098362,9.0,2.3333333333333335,9.0,3.0483870967741935,2026-04-26,v12d_tuned_half,90,non_event,bottom50
1,15-60日,-1060.0,350.0,34.0,93.92821888705645,-1410.0,0.0,0.0,0.0,0.0,2.0,0.5712,6.0,0.7022950819672131,2.0,0.35259259259259257,2.0,0.4606451612903226,2026-04-26,v12d_tuned_half,90,non_event,bottom50
2,61-180日,575.8620689655172,237.5182481751825,55.172413793103445,105.30794750661725,338.3438207903347,1.0,2.462068965517241,1.0,1.2310344827586206,4.0,1.9696551724137932,8.0,1.614471452798191,5.0,1.5197956577266922,4.0,1.5884315906562847,2026-04-26,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,374.0,242.01807228915663,46.0,105.28150733773808,131.98192771084337,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,11.0,1.2875409836065574,9.0,1.5866666666666667,7.0,1.612258064516129,2026-04-26,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-667.5,213.20474777448072,30.0,105.75285541094891,-880.7047477744807,1.0,1.785,3.0,2.6774999999999998,6.0,2.1420000000000003,8.0,1.3345794392523365,7.0,1.601923076923077,7.0,2.23125,2026-04-27,v12c_tuned,90,event,top50
1,15-60日,336.0,150.90361445783134,46.0,103.70403720430431,185.09638554216866,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,9.0,1.2011214953271028,5.0,0.9153846153846154,5.0,1.2750000000000001,2026-04-27,v12c_tuned,90,event,top50
2,61-180日,40.74074074074074,168.70451237263464,48.148148148148145,98.86272455715316,-127.9637716318939,0.0,0.0,0.0,0.0,1.0,0.5288888888888889,4.0,0.9885773624091382,4.0,1.3561253561253561,1.0,0.4722222222222222,2026-04-27,v12c_tuned,90,event,top50
3,pre_existing,946.0,104.96987951807229,42.0,109.96479625001245,841.0301204819277,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,12.0,1.6014953271028036,10.0,1.8307692307692307,10.0,2.5500000000000003,2026-04-27,v12c_tuned,90,event,top50
0,1-14日,-667.5,213.20474777448072,30.0,105.75285541094891,-880.7047477744807,1.0,1.785,3.0,2.6774999999999998,6.0,2.1420000000000003,8.0,1.3345794392523365,7.0,1.601923076923077,7.0,2.23125,2026-04-27,v12c_tuned,90,event,bottom50
1,15-60日,488.0,139.4578313253012,48.0,105.58669870735716,348.5421686746988,1.0,1.4280000000000002,3.0,2.1420000000000003,7.0,1.9992,13.0,1.7349532710280373,8.0,1.4646153846153847,7.0,1.7850000000000001,2026-04-27,v12c_tuned,90,event,bottom50
2,61-180日,40.74074074074074,168.70451237263464,48.148148148148145,98.86272455715316,-127.9637716318939,0.0,0.0,0.0,0.0,1.0,0.5288888888888889,4.0,0.9885773624091382,4.0,1.3561253561253561,1.0,0.4722222222222222,2026-04-27,v12c_tuned,90,event,bottom50
3,pre_existing,-198.0,191.1144578313253,32.0,95.4140305174162,-389.1144578313253,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,7.0,0.9342056074766355,6.0,1.0984615384615384,4.0,1.02,2026-04-27,v12c_tuned,90,event,bottom50
0,1-14日,-667.5,213.20474777448072,30.0,105.75285541094891,-880.7047477744807,1.0,1.785,3.0,2.6774999999999998,6.0,2.1420000000000003,8.0,1.3345794392523365,7.0,1.601923076923077,7.0,2.23125,2026-04-27,v12d_tuned_half,90,event,top50
1,15-60日,336.0,150.90361445783134,46.0,103.7040372043043,185.09638554216866,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,9.0,1.2011214953271028,5.0,0.9153846153846154,5.0,1.2750000000000001,2026-04-27,v12d_tuned_half,90,event,top50
2,61-180日,40.74074074074074,168.70451237263464,48.148148148148145,98.86272455715316,-127.9637716318939,0.0,0.0,0.0,0.0,1.0,0.5288888888888889,4.0,0.9885773624091382,4.0,1.3561253561253561,1.0,0.4722222222222222,2026-04-27,v12d_tuned_half,90,event,top50
3,pre_existing,946.0,104.96987951807229,42.0,109.96479625001245,841.0301204819277,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,12.0,1.6014953271028036,10.0,1.8307692307692307,10.0,2.5500000000000003,2026-04-27,v12d_tuned_half,90,event,top50
0,1-14日,-667.5,213.20474777448072,30.0,105.75285541094891,-880.7047477744807,1.0,1.785,3.0,2.6774999999999998,6.0,2.1420000000000003,8.0,1.3345794392523365,7.0,1.601923076923077,7.0,2.23125,2026-04-27,v12d_tuned_half,90,event,bottom50
1,15-60日,488.0,139.4578313253012,48.0,105.58669870735716,348.5421686746988,1.0,1.4280000000000002,3.0,2.1420000000000003,7.0,1.9992,13.0,1.7349532710280373,8.0,1.4646153846153847,7.0,1.7850000000000001,2026-04-27,v12d_tuned_half,90,event,bottom50
2,61-180日,40.74074074074074,168.70451237263464,48.148148148148145,98.86272455715316,-127.9637716318939,0.0,0.0,0.0,0.0,1.0,0.5288888888888889,4.0,0.9885773624091382,4.0,1.3561253561253561,1.0,0.4722222222222222,2026-04-27,v12d_tuned_half,90,event,bottom50
3,pre_existing,-198.0,191.1144578313253,32.0,95.4140305174162,-389.1144578313253,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,7.0,0.9342056074766355,6.0,1.0984615384615384,4.0,1.02,2026-04-27,v12d_tuned_half,90,event,bottom50
0,1-14日,-1067.5,137.24035608308606,25.0,91.55256465838593,-1204.740356083086,2.0,3.57,2.0,1.785,4.0,1.4280000000000002,7.0,1.4198863636363637,4.0,1.2526315789473683,4.0,1.785,2026-04-28,v12c_tuned,90,non_event,top50
1,15-60日,-216.0,91.26506024096386,40.0,98.59527757816332,-307.26506024096386,0.0,0.0,3.0,2.1420000000000003,5.0,1.428,8.0,1.298181818181818,5.0,1.2526315789473683,5.0,1.7850000000000001,2026-04-28,v12c_tuned,90,non_event,top50
2,61-180日,-225.92592592592592,81.36826783114992,25.925925925925924,95.40526366601706,-307.29419375707585,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9015151515151515,1.0,0.4639376218323587,0.0,0.0,2026-04-28,v12c_tuned,90,non_event,top50
3,pre_existing,90.0,68.22289156626506,40.0,96.34618116585607,21.777108433734938,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,7.0,1.1359090909090908,3.0,0.751578947368421,1.0,0.35700000000000004,2026-04-28,v12c_tuned,90,non_event,top50
0,1-14日,-1067.5,137.24035608308606,25.0,91.55256465838593,-1204.740356083086,2.0,3.57,2.0,1.785,4.0,1.4280000000000002,7.0,1.4198863636363637,4.0,1.2526315789473683,4.0,1.785,2026-04-28,v12c_tuned,90,non_event,bottom50
1,15-60日,-500.0,112.65060240963855,30.0,94.33818833905595,-612.6506024096385,0.0,0.0,2.0,1.4280000000000002,5.0,1.428,6.0,0.9736363636363636,5.0,1.2526315789473683,4.0,1.4280000000000002,2026-04-28,v12c_tuned,90,non_event,bottom50
2,61-180日,-225.92592592592592,81.36826783114992,25.925925925925924,95.40526366601705,-307.29419375707585,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9015151515151515,1.0,0.4639376218323587,0.0,0.0,2026-04-28,v12c_tuned,90,non_event,bottom50
3,pre_existing,82.0,68.82530120481928,38.0,106.29343670783776,13.174698795180717,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,6.0,0.9736363636363636,4.0,1.0021052631578948,3.0,1.0710000000000002,2026-04-28,v12c_tuned,90,non_event,bottom50
