hall,segment,contrast,estimator,window_days,calendar_days,base_rate,n_days,n_days_in_group,n_per_day,mean_effect,daily_sd,mde,bootstrap_ci_halfwidth,detectability,reference_effect,reference_class,rb0_rate,gate
金時京急蒲田店,JUG,corner1,payout_within_model,365.0,365,1.0,0,,,,,,,,1.35,position,0.009111969111969112,INSUFFICIENT_DATA
金時京急蒲田店,JUG,dd_event,payout_within_model,11.41747572815534,28,0.4077669902912621,618,252.0,46.0,-0.564037162038004,2.065785236519441,1.7118202208418056,1.2190751146160665,1.3435990368596946,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,dd_event,payout_within_model,22.83495145631068,56,0.4077669902912621,618,252.0,46.0,-0.564037162038004,2.065785236519441,1.2104396863294942,0.8389301392328252,1.9001359803184081,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,dd_event,payout_within_model,73.39805825242718,180,0.4077669902912621,618,252.0,46.0,-0.564037162038004,2.065785236519441,0.6751510000548884,0.47032652301194544,3.4066453279533238,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,dd_event,payout_within_model,148.83495145631068,365,0.4077669902912621,618,252.0,46.0,-0.564037162038004,2.065785236519441,0.47412268546223374,0.3344893208709354,4.851065073500277,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,strong_zorome,payout_within_model,0.9514563106796117,28,0.03398058252427184,618,21.0,41.0,0.3757452693891552,1.2699261826480368,3.6453739283165616,2.101530522629497,0.6309366460691572,2.3,calendar,0.009111969111969112,INSUFFICIENT_DATA
金時京急蒲田店,JUG,strong_zorome,payout_within_model,1.9029126213592233,56,0.03398058252427184,618,21.0,41.0,0.3757452693891552,1.2699261826480368,2.577668624673284,1.8048603463183786,0.8922791618691956,2.3,calendar,0.009111969111969112,INSUFFICIENT_DATA
金時京急蒲田店,JUG,strong_zorome,payout_within_model,6.116504854368932,180,0.03398058252427184,618,21.0,41.0,0.3757452693891552,1.2699261826480368,1.437754866610136,0.9003283967110866,1.5997163726684651,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,strong_zorome,payout_within_model,12.402912621359222,365,0.03398058252427184,618,21.0,41.0,0.3757452693891552,1.2699261826480368,1.0096588738492198,0.6952892735484802,2.2779971132541905,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,weekday,payout_within_model,3.98705501618123,28,0.1423948220064725,618,88.0,42.0,0.0016449438300016606,1.8097366783354578,2.5377410544788335,1.8225304743302337,0.9063178435564784,2.3,calendar,0.009111969111969112,INSUFFICIENT_DATA
金時京急蒲田店,JUG,weekday,payout_within_model,7.97411003236246,56,0.1423948220064725,618,88.0,42.0,0.0016449438300016606,1.8097366783354578,1.7944539085174829,1.277356691353405,1.2817269861783087,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,weekday,payout_within_model,25.631067961165048,180,0.1423948220064725,618,88.0,42.0,0.0016449438300016606,1.8097366783354578,1.0008985698096085,0.7424242842081082,2.2979351448543954,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,JUG,weekday,payout_within_model,51.97411003236246,365,0.1423948220064725,618,88.0,42.0,0.0016449438300016606,1.8097366783354578,0.7028779010248978,0.514327895137398,3.2722610806887893,2.3,calendar,0.009111969111969112,DETECTABLE
金時京急蒲田店,BT,last_digit,payout,28.0,28,1.0,585,,2.0,0.16510661327635073,11.916400628678204,6.305566517299253,4.3102046529354805,0.21409654410849363,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,payout,56.0,56,1.0,585,,2.0,0.16510661327635073,11.916400628678204,4.458708843605144,3.0580178819197825,0.30277823633544126,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,payout,180.0,180,1.0,585,,2.0,0.16510661327635073,11.916400628678204,2.4869489729322645,1.7239687280384368,0.5428338155278947,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,last_digit,payout,365.0,365,1.0,585,,2.0,0.16510661327635073,11.916400628678204,1.7464521648613855,1.2027095936346783,0.7729956921592229,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,section,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,machine_name,payout,28.0,28,1.0,432,,1.0,-0.06844594345832665,12.553664840684391,6.642775042181236,4.597144515654042,0.20322831819948417,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,payout,56.0,56,1.0,432,,1.0,-0.06844594345832665,12.553664840684391,4.697151278223107,3.167665760252624,0.2874082438559854,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,payout,180.0,180,1.0,432,,1.0,-0.06844594345832665,12.553664840684391,2.6199458087151406,1.7772091447722993,0.5152778334228446,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,machine_name,payout,365.0,365,1.0,432,,1.0,-0.06844594345832665,12.553664840684391,1.8398487782622848,1.2516791770397464,0.7337559564406478,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,corner1,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,dd_event,payout,11.41747572815534,28,0.4077669902912621,618,252.0,14.0,-1.2006668578096509,5.062426809467452,4.194997827353529,3.0265189353748854,0.5482720360432192,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,payout,22.83495145631068,56,0.4077669902912621,618,252.0,14.0,-1.2006668578096509,5.062426809467452,2.966311410784514,2.1423808613330393,0.7753737492422308,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,payout,73.39805825242718,180,0.4077669902912621,618,252.0,14.0,-1.2006668578096509,5.062426809467452,1.6545294557702017,1.2041372333064475,1.3901233320317796,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,dd_event,payout,148.83495145631068,365,0.4077669902912621,618,252.0,14.0,-1.2006668578096509,5.062426809467452,1.161888153438804,0.8226060396110817,1.9795364925554684,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,strong_zorome,payout,0.9514563106796117,28,0.03398058252427184,618,21.0,12.0,0.5794823675202423,4.118746049800824,11.823025363563215,8.844998677963723,0.19453565642244613,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,payout,1.9029126213592233,56,0.03398058252427184,618,21.0,12.0,0.5794823675202423,4.118746049800824,8.360141408716094,5.616086938522203,0.27511496367777605,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,payout,6.116504854368932,180,0.03398058252427184,618,21.0,12.0,0.5794823675202423,4.118746049800824,4.663064088563355,2.6960343949241214,0.49323791316550564,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,strong_zorome,payout,12.402912621359222,365,0.03398058252427184,618,21.0,12.0,0.5794823675202423,4.118746049800824,3.274622222247204,2.310021898538789,0.7023710962364472,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout,3.98705501618123,28,0.1423948220064725,618,88.0,11.0,-0.22139715156562545,4.441913125802334,6.228765452300513,3.927604302000746,0.3692545525454848,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,weekday,payout,7.97411003236246,56,0.1423948220064725,618,88.0,11.0,-0.22139715156562545,4.441913125802334,4.404402289742185,2.7298060223437224,0.5222047961778332,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout,25.631067961165048,180,0.1423948220064725,618,88.0,11.0,-0.22139715156562545,4.441913125802334,2.4566582244016266,1.544908612803479,0.9362311684850732,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout,51.97411003236246,365,0.1423948220064725,618,88.0,11.0,-0.22139715156562545,4.441913125802334,1.7251805811166532,1.1194731411054326,1.3331937683365789,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,last_digit,rb_rate,28.0,28,1.0,528,,1.0,0.13886498796008043,1.0467332893114145,0.5538791945061252,0.4413369171229105,0.1949883676282512,0.108,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,rb_rate,56.0,56,1.0,528,,1.0,0.13886498796008043,1.0467332893114145,0.39165173439342393,0.3199193251341128,0.27575519400486376,0.108,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,rb_rate,180.0,180,1.0,528,,1.0,0.13886498796008043,1.0467332893114145,0.21845290032647915,0.18048275732220223,0.494385745570754,0.108,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,last_digit,rb_rate,365.0,365,1.0,528,,1.0,0.13886498796008043,1.0467332893114145,0.15340786837519854,0.12511221363848476,0.7040056102980202,0.108,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,section,rb_rate,28.0,28,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,rb_rate,56.0,56,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,rb_rate,180.0,180,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,rb_rate,365.0,365,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,machine_name,rb_rate,28.0,28,1.0,6,,1.0,-0.3119788488189969,1.0155490812671606,0.537378062642606,0.0744946659706772,0.20097582597417557,0.108,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,rb_rate,56.0,56,1.0,6,,1.0,-0.3119788488189969,1.0155490812671606,0.37998367215547607,0.03724733298533861,0.284222738801814,0.108,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,rb_rate,180.0,180,1.0,6,,1.0,-0.3119788488189969,1.0155490812671606,0.21194476615207739,0.0,0.5095667232589571,0.108,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,machine_name,rb_rate,365.0,365,1.0,6,,1.0,-0.3119788488189969,1.0155490812671606,0.14883755143592858,0.0036150619371494164,0.7256233320022851,0.108,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,corner1,rb_rate,28.0,28,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,rb_rate,56.0,56,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,rb_rate,180.0,180,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,rb_rate,365.0,365,1.0,0,,,,,,,,0.108,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,dd_event,rb_rate,11.41747572815534,28,0.4077669902912621,618,252.0,14.0,-0.06010291215644914,0.5470085563427248,0.4532805691353619,0.49967998707521666,0.5978637039680208,0.271,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,rb_rate,22.83495145631068,56,0.4077669902912621,618,252.0,14.0,-0.06010291215644914,0.5470085563427248,0.3205177642157121,0.36247342571434604,0.8455069586021883,0.271,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,rb_rate,73.39805825242718,180,0.4077669902912621,618,252.0,14.0,-0.06010291215644914,0.5470085563427248,0.17877626740890684,0.20953871176964745,1.5158611594689693,0.271,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,dd_event,rb_rate,148.83495145631068,365,0.4077669902912621,618,252.0,14.0,-0.06010291215644914,0.5470085563427248,0.125545076573884,0.14701310764668107,2.158587237314041,0.271,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,strong_zorome,rb_rate,0.9514563106796117,28,0.03398058252427184,618,21.0,12.0,-0.03910993079979841,0.33043443422156177,0.948525267049448,0.634750880914953,0.285706674786843,0.271,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,rb_rate,1.9029126213592233,56,0.03398058252427184,618,21.0,12.0,-0.03910993079979841,0.33043443422156177,0.6707086484574455,0.44488269823981286,0.4040502543440726,0.271,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,rb_rate,6.116504854368932,180,0.03398058252427184,618,21.0,12.0,-0.03910993079979841,0.33043443422156177,0.3741034104100269,0.24081710938021328,0.7243986354013108,0.271,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,strong_zorome,rb_rate,12.402912621359222,365,0.03398058252427184,618,21.0,12.0,-0.03910993079979841,0.33043443422156177,0.2627129539462464,0.18760753378374068,1.0315441089952848,0.271,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,weekday,rb_rate,3.98705501618123,28,0.1423948220064725,618,88.0,13.5,-0.1004038286959461,0.4562003557880326,0.6397164768832423,0.6080537324725988,0.42362516801245614,0.271,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,weekday,rb_rate,7.97411003236246,56,0.1423948220064725,618,88.0,13.5,-0.1004038286959461,0.4562003557880326,0.4523478588409079,0.4929291485699151,0.5990964579657965,0.271,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,rb_rate,25.631067961165048,180,0.1423948220064725,618,88.0,13.5,-0.1004038286959461,0.4562003557880326,0.2523075810536442,0.31627512802610697,1.0740858394674297,0.271,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,weekday,rb_rate,51.97411003236246,365,0.1423948220064725,618,88.0,13.5,-0.1004038286959461,0.4562003557880326,0.17718221239679527,0.2299469964078718,1.529498905867041,0.271,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,last_digit,bonus_rate,28.0,28,1.0,516,,1.0,-0.019061399996121876,1.6729538495366887,0.8852439681524494,0.6866155551227732,0.2767598637371434,0.245,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,bonus_rate,56.0,56,1.0,516,,1.0,-0.019061399996121876,1.6729538495366887,0.6259620128850851,0.4865724246866501,0.39139755281759786,0.245,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,bonus_rate,180.0,180,1.0,516,,1.0,-0.019061399996121876,1.6729538495366887,0.3491449295398391,0.2760622489923873,0.7017143291265936,0.245,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,last_digit,bonus_rate,365.0,365,1.0,516,,1.0,-0.019061399996121876,1.6729538495366887,0.24518593854632967,0.19200077055347245,0.9992416427000991,0.245,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,section,bonus_rate,28.0,28,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,bonus_rate,56.0,56,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,bonus_rate,180.0,180,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,bonus_rate,365.0,365,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,machine_name,bonus_rate,28.0,28,1.0,79,,1.0,-0.5407893755746711,1.4927677847868726,0.7898984647429705,0.40168426034560456,0.3101664466201006,0.245,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,bonus_rate,56.0,56,1.0,79,,1.0,-0.5407893755746711,1.4927677847868726,0.5585425608685975,0.2879476068610117,0.43864159540321684,0.245,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,machine_name,bonus_rate,180.0,180,1.0,79,,1.0,-0.5407893755746711,1.4927677847868726,0.3115401558644875,0.15989590819768706,0.7864154761050101,0.245,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,machine_name,bonus_rate,365.0,365,1.0,79,,1.0,-0.5407893755746711,1.4927677847868726,0.21877810344024567,0.11296514497258134,1.119856128869479,0.245,position,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,corner1,bonus_rate,28.0,28,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,bonus_rate,56.0,56,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,bonus_rate,180.0,180,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,bonus_rate,365.0,365,1.0,0,,,,,,,,0.245,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,dd_event,bonus_rate,11.41747572815534,28,0.4077669902912621,618,252.0,14.0,-0.08985707606361881,0.8212060689481003,0.6804953048613477,0.7471749250759407,0.6230755700605324,0.424,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,bonus_rate,22.83495145631068,56,0.4077669902912621,618,252.0,14.0,-0.08985707606361881,0.8212060689481003,0.48118284463306593,0.5304334428258479,0.8811619215629525,0.424,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,bonus_rate,73.39805825242718,180,0.4077669902912621,618,252.0,14.0,-0.08985707606361881,0.8212060689481003,0.2683909677056286,0.3066485560598249,1.5797849071621646,0.424,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,dd_event,bonus_rate,148.83495145631068,365,0.4077669902912621,618,252.0,14.0,-0.08985707606361881,0.8212060689481003,0.1884767205440784,0.21267520744621424,2.249614693931607,0.424,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,strong_zorome,bonus_rate,0.9514563106796117,28,0.03398058252427184,618,21.0,12.0,0.06156739232652875,0.5273500866187174,1.513779527599635,1.1094826051246724,0.28009362808091803,0.424,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,bonus_rate,1.9029126213592233,56,0.03398058252427184,618,21.0,12.0,0.06156739232652875,0.5273500866187174,1.0704037691870703,0.5972557687221065,0.39611220756631993,0.424,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,bonus_rate,6.116504854368932,180,0.03398058252427184,618,21.0,12.0,0.06156739232652875,0.5273500866187174,0.5970426972868192,0.32626226707661765,0.7101669644848038,0.424,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,strong_zorome,bonus_rate,12.402912621359222,365,0.03398058252427184,618,21.0,12.0,0.06156739232652875,0.5273500866187174,0.4192713732931285,0.2506638707547906,1.011278200726491,0.424,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,weekday,bonus_rate,3.98705501618123,28,0.1423948220064725,618,88.0,14.5,-0.024012657991204556,0.6825034625026287,0.9570547347307641,0.9386934416735994,0.44302586321698567,0.424,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,weekday,bonus_rate,7.97411003236246,56,0.1423948220064725,618,88.0,14.5,-0.024012657991204556,0.6825034625026287,0.6767398928948157,0.7461705519898878,0.6265331842435088,0.424,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,bonus_rate,25.631067961165048,180,0.1423948220064725,618,88.0,14.5,-0.024012657991204556,0.6825034625026287,0.377467477830696,0.4636935571567772,1.1232755797578275,0.424,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,weekday,bonus_rate,51.97411003236246,365,0.1423948220064725,618,88.0,14.5,-0.024012657991204556,0.6825034625026287,0.2650753598072078,0.33128401877514463,1.599545126745767,0.424,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,last_digit,payout_within_model,28.0,28,1.0,585,,2.0,0.45868045668395946,11.87533788988283,6.2838381582985,4.309509400602235,0.21483685066223046,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,payout_within_model,56.0,56,1.0,585,,2.0,0.45868045668395946,11.87533788988283,4.443344573611656,3.028397318821821,0.3038251879040495,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,last_digit,payout_within_model,180.0,180,1.0,585,,2.0,0.45868045668395946,11.87533788988283,2.4783791925719787,1.6732069605896136,0.544710835228977,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,last_digit,payout_within_model,365.0,365,1.0,585,,2.0,0.45868045668395946,11.87533788988283,1.7404340633138653,1.1862168460837648,0.7756685693852365,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,section,payout_within_model,28.0,28,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout_within_model,56.0,56,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout_within_model,180.0,180,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,section,payout_within_model,365.0,365,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,machine_name,payout_within_model,28.0,28,1.0,432,,1.0,0.037200401881437244,12.553673596932121,6.642779675552018,4.5403353678468115,0.2032281764467545,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,payout_within_model,56.0,56,1.0,432,,1.0,0.037200401881437244,12.553673596932121,4.697154554511006,3.201258569188581,0.2874080433873526,1.35,position,0.021392505979271857,UNDETECTABLE
金時京急蒲田店,BT,machine_name,payout_within_model,180.0,180,1.0,432,,1.0,0.037200401881437244,12.553673596932121,2.6199476361412213,1.8006142742030584,0.5152774740140768,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,machine_name,payout_within_model,365.0,365,1.0,432,,1.0,0.037200401881437244,12.553673596932121,1.8398500615665543,1.277662510808365,0.7337554446423381,1.35,position,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,corner1,payout_within_model,28.0,28,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout_within_model,56.0,56,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout_within_model,180.0,180,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,corner1,payout_within_model,365.0,365,1.0,0,,,,,,,,1.35,position,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,dd_event,payout_within_model,11.41747572815534,28,0.4077669902912621,618,252.0,14.0,-1.2287805807876095,5.038890048574317,4.175494007441508,2.957005916979374,0.5508330262002463,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,payout_within_model,22.83495145631068,56,0.4077669902912621,618,252.0,14.0,-1.2287805807876095,5.038890048574317,2.952520127465683,2.0690353606127783,0.7789955362554027,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,dd_event,payout_within_model,73.39805825242718,180,0.4077669902912621,618,252.0,14.0,-1.2287805807876095,5.038890048574317,1.6468370454585537,1.1552316172090709,1.3966166272143679,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,dd_event,payout_within_model,148.83495145631068,365,0.4077669902912621,618,252.0,14.0,-1.2287805807876095,5.038890048574317,1.156486182273332,0.8131642648437782,1.988782948948716,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,BT,strong_zorome,payout_within_model,0.9514563106796117,28,0.03398058252427184,618,21.0,12.0,0.5294917991915673,4.080732109924729,11.71390482787353,8.579754424685975,0.1963478476047622,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,payout_within_model,1.9029126213592233,56,0.03398058252427184,618,21.0,12.0,0.5294917991915673,4.080732109924729,8.28298153796321,5.476400089846922,0.27767778902542034,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,strong_zorome,payout_within_model,6.116504854368932,180,0.03398058252427184,618,21.0,12.0,0.5294917991915673,4.080732109924729,4.620026368889039,2.6523056493642896,0.49783265642985336,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,strong_zorome,payout_within_model,12.402912621359222,365,0.03398058252427184,618,21.0,12.0,0.5294917991915673,4.080732109924729,3.2443991177468794,2.2917961581632946,0.7089140135130072,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout_within_model,3.98705501618123,28,0.1423948220064725,618,88.0,11.0,-0.20423807489797058,4.417621428433356,6.194701912320248,3.868824413669077,0.3712850162209866,2.3,calendar,0.021392505979271857,INSUFFICIENT_DATA
金時京急蒲田店,BT,weekday,payout_within_model,7.97411003236246,56,0.1423948220064725,618,88.0,11.0,-0.20423807489797058,4.417621428433356,4.380315729630921,2.702192607333531,0.5250763054456338,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout_within_model,25.631067961165048,180,0.1423948220064725,618,88.0,11.0,-0.20423807489797058,4.417621428433356,2.443223383053757,1.5110694752122762,0.9413793335283392,2.3,calendar,0.021392505979271857,MARGINAL
金時京急蒲田店,BT,weekday,payout_within_model,51.97411003236246,365,0.1423948220064725,618,88.0,11.0,-0.20423807489797058,4.417621428433356,1.7157460056541372,1.0669868869454104,1.3405247585717752,2.3,calendar,0.021392505979271857,DETECTABLE
金時京急蒲田店,AT,last_digit,payout,28.0,28,1.0,614,,5.0,-0.41906602716258506,19.11627740889043,10.115383203449253,6.79618364931774,0.1334600946743829,1.35,position,0.04096753829285311,UNDETECTABLE
金時京急蒲田店,AT,last_digit,payout,56.0,56,1.0,614,,5.0,-0.41906602716258506,19.11627740889043,7.1526560574594695,4.8382755492338205,0.18874107592410957,1.35,position,0.04096753829285311,UNDETECTABLE
金時京急蒲田店,AT,last_digit,payout,180.0,180,1.0,614,,5.0,-0.41906602716258506,19.11627740889043,3.9895609378821035,2.6441060014523643,0.3383831005515761,1.35,position,0.04096753829285311,UNDETECTABLE
金時京急蒲田店,AT,last_digit,payout,365.0,365,1.0,614,,5.0,-0.41906602716258506,19.11627740889043,2.8016567338715523,1.8792440387127158,0.4818577464108041,1.35,position,0.04096753829285311,MARGINAL
金時京急蒲田店,AT,section,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.04096753829285311,INSUFFICIENT_DATA
金時京急蒲田店,AT,section,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.04096753829285311,INSUFFICIENT_DATA
金時京急蒲田店,AT,section,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.04096753829285311,INSUFFICIENT_DATA
