date,weekday,best_row_group,best_row_mean,all_rows_mean,row_concentration_ratio,gini_above_mean,n_row_groups
2025-11-04,火,55,3060.4,37.42947518577284,81.76443791451493,0.3807580971107105,170
2025-11-05,水,305,4740.0,122.66439713113907,38.64201928887746,0.3390979214508627,170
2025-11-06,木,260,2815.0,67.03974662853487,41.99001549928025,0.3616837048209598,170
2025-11-07,金,303,3710.0,81.74962493690057,45.38247120844417,0.36126135930783043,170
2025-11-08,土,256,3244.5,-81.41958548960683,-39.849134338987255,0.34703031454908295,170
2025-11-09,日,239,4300.0,-85.42398538599514,-50.3371503983349,0.36953255028769805,170
2025-11-10,月,95,1581.5,-13.19677145211531,-119.83991734179054,0.369017410885923,170
2025-11-11,火,239,9900.0,257.92058282025766,38.38390830133636,0.3585732165206508,170
2025-11-12,水,309,3450.0,0.8737456718014394,3948.5174134104554,0.35347380743342116,170
2025-11-13,木,64,1901.2,-0.8925442715020728,-2130.0904175884175,0.38197461557237,170
2025-11-14,金,51,2502.9,-69.54710726967981,-35.98855650882233,0.36139251997095134,170
2025-11-15,土,260,4587.0,85.75249702356163,53.49115371812043,0.3511011535894748,170
2025-11-16,日,305,2090.0,-13.205296621945779,-158.26982610346255,0.3594622938316332,170
2025-11-17,月,53,3117.9,102.17406182493022,30.515572585754246,0.37059894996249865,170
2025-11-18,火,90,1629.1052631578948,-25.18618017123663,-64.68250652071416,0.3572861495195687,170
2025-11-19,水,239,7300.0,66.01999079572144,110.57256918722702,0.36349206349206353,170
2025-11-20,木,100,1178.2,-55.15416178268666,-21.36194190825046,0.3554738562091504,170
2025-11-21,金,310,2430.769230769231,43.91580000638357,55.35067630365144,0.34424902139524916,170
2025-11-22,土,260,6768.0,6.382016109280042,1060.4799304969947,0.33732841261982993,170
2025-11-23,日,37,2588.0,-30.89023865064018,-83.78051167780038,0.36619811560988036,170
2025-11-24,月,50,6117.111111111111,34.21213741152109,178.7994429442209,0.3609888739210698,170
2025-11-25,火,306,1740.0,38.9080797869381,44.720788317704084,0.33824622785917335,170
2025-11-26,水,326,2591.1176470588234,33.18221986035387,78.08753175536312,0.349292907059924,170
2025-11-27,木,112,3152.8,43.362992335783034,72.70715949642427,0.3474714245887929,170
2025-11-28,金,307,2460.0,-41.29331616377235,-59.57380584895284,0.356724912187097,170
2025-11-29,土,239,7800.0,-26.506321272801312,-294.2694280252214,0.3623708665503089,170
2025-11-30,日,326,2545.764705882353,86.69796361063871,29.363604401545164,0.3802941176470589,170
2025-12-01,月,239,4700.0,38.785127143858205,121.18047164231781,0.35098758769562877,170
2025-12-02,火,50,1357.5555555555557,17.113508223123812,79.3265494050614,0.3393399484677375,170
2025-12-03,水,239,2900.0,55.980068870327564,51.80415205843298,0.3384357664634481,170
2025-12-04,木,304,2540.0,8.027067014124794,316.42940011968255,0.3599455040871935,170
2025-12-05,金,307,2250.0,-31.648132432612844,-71.09424244197785,0.35124936958415476,170
2025-12-06,土,235,3846.7,76.43903200228353,50.32376652657093,0.36669378209365,170
2025-12-07,日,303,2190.0,17.013396502682863,128.7220925965404,0.3473653956696685,170
2025-12-08,月,209,2418.6190476190477,3.8775333916247985,623.7519586144883,0.38533063655261524,170
2025-12-09,火,308,2000.0,19.116552020950344,104.62137721322057,0.36342376052385417,170
2025-12-10,水,102,2038.5,-45.79086350941922,-44.51761429615056,0.349818332336844,170
2025-12-11,木,307,2550.0,109.03023654384897,23.388007591586394,0.35516262824710765,162
2025-12-12,金,306,2110.0,68.34202837339484,30.874120218846343,0.3573088494657122,170
2025-12-13,土,239,4300.0,40.611719518674235,105.88076670880083,0.3462687286216699,170
2025-12-14,日,55,2236.95,29.61848141813757,75.52547912298269,0.35849295089936795,170
2025-12-15,月,310,4411.384615384615,39.33716189556285,112.14293057278772,0.3596207713854773,170
2025-12-16,火,260,4283.0,123.92259283375951,34.561897891739456,0.3781655034895315,170
2025-12-17,水,50,4027.0,20.95366960668109,192.1859070793017,0.34527050786155633,170
2025-12-18,木,35,1570.1,-34.428811575093405,-45.60424621615015,0.35983258800596274,170
2025-12-19,金,46,1189.1,-41.478626094747725,-28.667776924042595,0.35276457003124584,170
2025-12-20,土,260,4880.0,35.30670247732324,138.21738246822463,0.33658161123291497,170
2025-12-21,日,306,2300.0,-70.59127339003115,-32.581931017054075,0.35754536548957416,170
2025-12-22,月,239,5200.0,25.582163419405013,203.26662427836766,0.3461044176706827,170
2025-12-23,火,92,1655.3636363636363,-47.445468693419734,-34.8898152331504,0.3481169296987088,170
2025-12-24,水,260,5489.0,92.2573138992955,59.49663791416667,0.34869909502262453,170
2025-12-25,木,329,2210.0,20.791852785322153,106.2916336902949,0.3516296829173815,170
2025-12-26,金,239,4700.0,-25.052365343163547,-187.6070357277688,0.37441658630665375,170
2025-12-27,土,304,2600.0,-6.018330436127572,-432.01350068656933,0.35459888873582224,170
2025-12-28,日,99,1904.8,-45.32344382548664,-42.02681524674605,0.32363622688542915,162
2025-12-29,月,256,3282.5,-142.47269823182972,-23.03950188869701,0.34401436910642125,170
2025-12-30,火,239,3400.0,3.9141577227626074,868.6415420174444,0.32569357446489566,162
2025-12-31,水,327,2830.0,-27.31843414876147,-103.59305312264038,0.3671439628482973,170
2026-01-01,木,333,3330.0,155.77553648778442,21.37691241564834,0.3416197248130022,170
2026-01-02,金,241,3000.0,-17.573185779683005,-170.71463521818612,0.3355184860013658,170
2026-01-03,土,239,3000.0,-119.32390353648918,-25.141651513961758,0.35636987869077585,170
2026-01-04,日,306,2000.0,-194.19928671551892,-10.298699000526119,0.357282261741906,170
2026-01-05,月,308,2840.0,113.27002286634263,25.072829757888975,0.3575731216701099,170
2026-01-06,火,105,1967.0,60.07979509392441,32.73979208692264,0.3708470372566992,170
2026-01-07,水,103,1886.1,81.77734410958925,23.063845133836217,0.3593640699523053,170
2026-01-08,木,206,1400.2368421052631,-73.94921259164214,-18.935114966505,0.36444006173898136,170
2026-01-09,金,239,3300.0,98.05046639225272,33.65613771584001,0.3405228758169936,170
2026-01-10,土,239,5600.0,87.06148575420448,64.32235737177915,0.36057365094798244,170
2026-01-11,日,256,8859.5,110.55280969978023,80.13817128717997,0.3774866724381465,170
2026-01-12,月,52,2625.9,-112.11894045485113,-23.420663710761847,0.3705040011231222,170
2026-01-13,火,237,1886.25,-16.772728569058597,-112.45934090173317,0.3608108108108108,170
2026-01-14,水,256,6511.0,83.72176153410159,77.76950557051927,0.3700346020761245,170
2026-01-15,木,239,1900.0,37.35602746405588,50.86193926343447,0.3531251742403123,170
2026-01-16,金,234,3850.0,67.59541801417944,56.95652328375849,0.35174139019769757,170
2026-01-17,土,326,3423.176470588235,-10.179964591146007,-336.2660488589059,0.3736005877760942,170
2026-01-18,日,63,2342.6,-80.93939917038523,-28.942641334272835,0.3645841139003372,170
2026-01-19,月,99,6280.1,75.15958573035786,83.55687353746805,0.3664750110570545,170
2026-01-20,火,305,2280.0,82.43087379312573,27.65953938231987,0.3341592224282264,170
2026-01-21,水,234,4480.0,31.65259837034096,141.53656352578747,0.36282331608980867,170
2026-01-22,木,310,3078.846153846154,95.68525623366979,32.17680837189175,0.3396707132808836,170
2026-01-23,金,104,2066.9,3.8210449633000443,540.9253279801561,0.34932407745706984,170
2026-01-24,土,309,5110.0,44.57382196744489,114.64127989141606,0.3476653509194185,170
2026-01-25,日,239,6100.0,45.17130640714758,135.04147843363634,0.3313884644766998,170
2026-01-26,月,239,5800.0,156.93656642854936,36.95760734411534,0.33553354736899377,170
2026-01-27,火,304,3890.0,100.17738281489335,38.83112026581787,0.3432234053551122,170
2026-01-28,水,37,1681.5,-69.7477920919709,-24.10829001988678,0.367530689545019,170
2026-01-29,木,308,1430.0,-58.654005422269194,-24.380261666785866,0.3603788940633901,170
2026-01-30,金,50,6227.777777777777,158.89657884939965,39.19390727524973,0.35077937343486476,170
2026-01-31,土,103,1181.4,-260.38247937589864,-4.537171636247013,0.35326945257741116,170
2026-02-01,日,228,3067.75,-164.1214957538734,-18.69194517091524,0.3723199560197912,170
2026-02-02,月,105,3371.9,25.159272627714124,134.0221575517924,0.3727725287005994,170
2026-02-03,火,37,4821.0,38.17934548553462,126.27246325703985,0.3513591800356506,170
2026-02-04,水,308,2300.0,42.63214348833398,53.94990286212985,0.36650444350402034,170
2026-02-05,木,310,3144.769230769231,27.285878787033546,115.25262775350483,0.32508572935900815,170
2026-02-06,金,239,6700.0,29.214088432822482,229.3414020227462,0.3753816590156933,170
2026-02-07,土,256,5207.5,43.386919375734195,120.02465431810526,0.37414479638009057,170
2026-02-08,日,260,11685.0,33.70863305313884,346.64710317916405,0.3459366232810559,170
2026-02-09,月,200,2426.3714285714286,-5.103827606151476,-475.4023089743476,0.36455647169498095,170
2026-02-10,火,304,1960.0,-28.415891105007283,-68.97548955114839,0.34660003277076856,170
2026-02-11,水,309,2960.0,11.853552566843128,249.71416655963046,0.3658332940233031,170
2026-02-12,木,239,4300.0,38.093545052999424,112.88001665419756,0.35805550706929656,170
2026-02-13,金,99,1719.9,-40.60555145476009,-42.35627736557634,0.349537037037037,170
2026-02-14,土,52,4030.9,63.70104325589264,63.27839849980986,0.3476256853452282,170
2026-02-15,日,307,2500.0,-72.5513021793478,-34.45837531378784,0.3549112536009664,170
2026-02-16,月,93,1952.5,-16.978108950828947,-115.00102901063491,0.3413371906139506,170
2026-02-17,火,310,2575.923076923077,11.290235931466006,228.15493782055984,0.36527037720917965,170
2026-02-18,水,305,2750.0,12.373968528022756,222.24074627086708,0.3547839079187649,170
2026-02-19,木,96,3549.3,136.91431014233936,25.923513738703164,0.3423388517083481,170
2026-02-20,金,256,3821.0,3.4576464319582825,1105.0869645558084,0.35275690999291287,170
2026-02-21,土,99,2309.5,-98.00942946446487,-23.564059219805497,0.3617227556632796,170
2026-02-22,日,307,3940.0,210.49063276167004,18.718172625102522,0.37459203036053124,170
2026-02-23,月,306,2050.0,-219.0004279972144,-9.360712299731556,0.3536941541550678,170
2026-02-24,火,121,1762.0,5.7276685076487945,307.62953506247874,0.35794474652606145,170
2026-02-25,水,32,2183.45,-22.83726654615487,-95.60907806488905,0.36996274663109974,170
2026-02-26,木,239,3100.0,80.69206159070116,38.417657683903315,0.3464495798319327,170
2026-02-27,金,51,2642.0,-54.987428909728195,-48.047345591249965,0.36212801406951445,170
2026-02-28,土,327,3050.0,7.3738411440418155,413.6243160682204,0.35682123012071276,170
2026-03-01,日,328,2780.0,-83.19681948126257,-33.41473889667269,0.3684271808485864,170
2026-03-02,月,340,2900.0,16.248796390676407,178.47475777738381,0.35259851513420903,170
2026-03-03,火,310,2293.153846153846,154.4921318252051,14.843175630124373,0.36903602205213293,170
2026-03-04,水,307,3150.0,85.68020038530136,36.76461989858266,0.3467422843576893,170
2026-03-05,木,241,1900.0,0.6960678122785954,2729.6191067653344,0.3625676651028509,170
2026-03-06,金,239,2700.0,26.246362508742415,102.87139785944264,0.3615904717324596,170
2026-03-07,土,300,2811.1111111111113,-20.079231745219978,-140.00092965610196,0.33102808691043983,170
2026-03-08,日,340,4550.0,6.60366327740151,689.0115090468983,0.35794512435846815,170
2026-03-09,月,50,1436.888888888889,-43.40314610193138,-33.10563905930657,0.3546996340266,170
2026-03-10,火,240,1580.0,-91.17950389324683,-17.328455766219868,0.36333918182657676,170
2026-03-11,水,239,10600.0,179.8250962459811,58.94616614301909,0.367281399046105,170
2026-03-12,木,260,3310.0,-39.38342054416952,-84.04551850156717,0.3503277952402335,170
2026-03-13,金,239,4000.0,-44.5353741652212,-89.81624326676706,0.3478224195338513,170
2026-03-14,土,239,6100.0,6.092643868349928,1001.2073792279713,0.3694383730875226,170
2026-03-15,日,250,2231.4,12.979707847137744,171.91450117978297,0.346869528181345,170
2026-03-16,月,250,3247.2,72.18840353757692,44.982294120269664,0.3656313725490197,170
2026-03-17,火,308,5230.0,20.521472924691647,254.85500086629796,0.3505375253549696,170
2026-03-18,水,58,2721.095238095238,12.479574195110827,218.04391684784346,0.3670166464755238,170
2026-03-19,木,93,4392.4,-14.549632276931602,-301.8907912170493,0.38217844514855126,170
2026-03-20,金,34,1937.923076923077,-34.72315378205086,-55.81068727474953,0.351555721416243,170
2026-03-21,土,260,7725.0,83.54390384374864,92.46635175737052,0.33771070558400873,170
2026-03-22,日,63,1815.5,-22.175029240234505,-81.8713689317688,0.35527156549520766,170
2026-03-23,月,306,4730.0,-1.1986633385042618,-3946.062124417917,0.3789231052922737,170
2026-03-24,火,50,3318.222222222222,24.877215817140144,133.3839866411418,0.3543011941618752,170
2026-03-25,水,241,1816.6666666666667,-12.582111551793872,-144.3848800090839,0.36346676493620156,170
2026-03-26,木,50,1721.2222222222222,-22.41281642852264,-76.79633783248177,0.3698872785829308,170
2026-03-27,金,51,3756.2,4.1499138864895295,905.1272153450448,0.3617203195813672,170
2026-03-28,土,308,3130.0,71.30195462324696,43.89781481501644,0.3538831218762015,170
2026-03-29,日,305,1570.0,-135.65588114494696,-11.57340165976638,0.3402175917388899,170
2026-03-30,月,51,2844.3,116.3838808103537,24.4389513409916,0.3738089132776039,170
2026-03-31,火,309,3260.0,12.470619809240024,261.41443247147384,0.3538145848679364,170
2026-04-01,水,103,3124.3,66.52188757861911,46.966496497976486,0.35678919326193426,170
2026-04-02,木,308,2020.0,-14.067445193420795,-143.5939484551704,0.36910828025477715,170
2026-04-03,金,105,4176.6,-58.87836069785114,-70.93607822122044,0.37548863742635374,170
2026-04-04,土,340,4000.0,48.74944314310222,82.05221930962668,0.337497070541364,170
2026-04-05,日,260,5000.0,17.585035817939335,284.3326594137079,0.34475723258906066,170
2026-04-06,月,304,5670.0,-15.399177825906715,-368.201475695742,0.3627389125997402,170
2026-04-07,火,306,2750.0,19.622103282471183,140.14807487312686,0.36362762891000333,170
2026-04-08,水,306,4740.0,24.95274026690636,189.9590966482522,0.36270478284771857,170
2026-04-09,木,303,3610.0,30.645283125922436,117.7995316658161,0.36686494822648164,170
2026-04-10,金,308,1730.0,-73.68513476256271,-23.47827693570241,0.3699835074216602,170
2026-04-11,土,260,6576.0,105.19922964589158,62.50996344873726,0.3622961334066337,170
2026-04-12,日,239,2800.0,-8.450139255501348,-331.3554860267064,0.378450548923726,170
2026-04-13,月,236,1420.0,-4.638467569587673,-306.13558868241216,0.3578633283977206,170
2026-04-14,火,104,1643.3,47.459858313167075,34.625050693505536,0.37186009538950726,170
2026-04-15,水,36,2103.8,14.464575269131199,145.4449896285384,0.35577714756197976,170
2026-04-16,木,306,1980.0,-10.881945289057265,-181.9527618826627,0.35500507516071345,170
2026-04-17,金,300,2755.5555555555557,-43.14162703756551,-63.872314160895215,0.33895688710266714,170
2026-04-18,土,257,2995.0,48.62045174167639,61.59959220273454,0.3683454976074243,170
2026-04-19,日,302,3190.0,-28.366732876095107,-112.45567171707113,0.3635001220405174,170
2026-04-20,月,308,3140.0,-65.70130611878905,-47.792048369979554,0.3721418949259092,170
2026-04-21,火,98,2821.6,-72.83173886629447,-38.74135155800595,0.3717037731427233,170
2026-04-22,水,260,2543.0,7.626706049927623,333.43359287121507,0.36048479782676845,170
2026-04-23,木,104,1848.0,-94.26680106487068,-19.603932446251992,0.3740037950664137,170
2026-04-24,金,310,2945.153846153846,6.877316716058105,428.24170643139,0.34668652271034994,170
2026-04-25,土,239,3300.0,-31.304782995946194,-105.41520126261003,0.3706609130138543,170
2026-04-26,日,93,4339.7,205.47060594135922,21.1207826059487,0.3318138831095139,170
2026-04-27,月,304,4490.0,-8.401327864673144,-534.4393258213456,0.3697545159796203,170
2026-04-28,火,260,1788.0,-35.12041600414677,-50.91055868440982,0.3516247813679463,170
2026-04-29,水,103,5671.7,74.47454050524573,76.15622683298737,0.34830759119290167,170
2026-04-30,木,105,2714.6,-15.15785961377508,-179.0886094190396,0.37760711398544866,170
2026-05-01,金,306,3740.0,93.8359209133827,39.856804980390066,0.35713180917395726,170
2026-05-02,土,304,2020.0,32.63162954599795,61.90312981926271,0.3699792160085069,170
2026-05-03,日,340,2450.0,-33.735834875346676,-72.62307303354748,0.33960231980115996,170
2026-05-04,月,239,4500.0,-162.8808186783404,-27.62756251174468,0.3360283320376609,170
2026-05-05,火,50,5331.555555555556,136.7460027951857,38.988748823181396,0.3525726970033296,170
2026-05-06,水,260,2813.0,25.818597715304605,108.95247027039449,0.3662729221243153,170
2026-05-07,木,239,6500.0,25.962184388079613,250.36414127712757,0.364205805021395,170
2026-05-08,金,260,2278.0,17.784224529126753,128.09105037271226,0.35519125683060104,170
2026-05-09,土,257,2066.5,-26.794281071121976,-77.12466680911278,0.35434173669467794,170
2026-05-10,日,105,3005.0,-29.833113090886894,-100.72700059310726,0.3538946980514994,170
2026-05-11,月,305,2370.0,41.62957430872818,56.93068063641234,0.375250312891114,170
2026-05-12,火,104,2233.7,-62.5550302127728,-35.707759909992205,0.34565997130559545,170
2026-05-13,水,305,3380.0,-34.14100162493119,-99.00119619020732,0.3512434061793519,170
2026-05-14,木,310,2104.4615384615386,54.563172563239256,38.5692664044131,0.3695957624756063,170
2026-05-15,金,301,2880.0,-3.762171083961028,-765.5154259938047,0.35501349163518614,170
2026-05-16,土,96,3010.1,62.37303578135205,48.259635951533134,0.35340217591738887,170
2026-05-17,日,50,2897.8888888888887,111.1054047287574,26.082339522217936,0.3582812500000001,170
2026-05-18,月,324,1017.2,-88.45213706945783,-11.500004790175218,0.3464633706243234,170
2026-05-19,火,322,2121.5,45.750039174382145,46.37154499286067,0.3517671905087272,170
2026-05-20,水,104,2624.1,66.0808450498615,39.71044858793766,0.3482710103360571,170
2026-05-21,木,323,1520.85,7.906653777239433,192.35065083765394,0.34009318578916714,170
2026-05-22,金,239,9700.0,71.95792727338828,134.80099229577567,0.3551356542617048,170
2026-05-23,土,241,3166.6666666666665,9.693121736433728,326.69213827822404,0.33968639677227097,170
